gamma_build,wwr_N,wwr_E,wwr_S,wwr_W,veg_cover_S,veg_cover_W,jJ_SU,SHGC,VT,d_oh,h_fin,E_dir_in_th,alpha_summer,alpha_winter,m_mass,R_rob,C_u,g_ase,g_ld,g_fin
86.17784722249827,0.6999072341118044,0.6221098671950949,0.6798085348900981,0.4903371278399224,0.7270987862405491,0.4978491559151009,1,0.4886552672324149,0.7999710713895601,0.005206419079645919,0.024540558101927526,673.8216640718288,17.84365724991415,38.14544788600847,2.7405894962734267,90.05499926613471,203.27465220029976,-250.0,3438.0,-4.727512440201011
84.42339817140333,0.6999071999476095,0.6221219123783231,0.6768918619031548,0.48947751867743766,0.7277650534778143,0.8211655994548882,1,0.49119766492984573,0.7999710713895601,0.005206419079645919,0.024548979028170274,675.356797971332,17.84748539381694,38.14544788600847,2.7406603644760983,89.16050683473301,203.40026930953547,-250.0,3438.0,-4.6789944339470395
84.16763798352262,0.6999071999476095,0.6221219123783231,0.6770215695840416,0.4893641071002633,0.7277650534778143,0.8211655994548882,1,0.49119766492984573,0.7999710713895601,0.017308272078640323,0.02441869687747591,675.9830103872994,17.84748539381694,38.14544788600847,2.7406603644760983,89.37146013633495,203.18115576324934,-250.0,3438.0,-4.695006218667891
86.17784722249827,0.6999953433415395,0.6081528871014034,0.6947966255549626,0.4903375287680788,0.7277650534778143,0.34362383048915623,1,0.49395947711487803,0.798174536001586,0.018200545242748483,0.016948509329451685,675.356797971332,17.43018583983123,40.36620231907005,2.7005056290182945,91.0272235095024,201.4609969618091,-250.0,3438.0,-4.799894141768827
86.17784722249827,0.6999953433415395,0.5939151214777901,0.6959644397323037,0.4903375342572604,0.7277650534778143,0.34362383048915623,1,0.49395947711487803,0.798174536001586,0.017269071582287448,0.016948509329451685,675.356797971332,17.43018583983123,40.36620231907005,2.7005056290182945,90.40184022888987,202.20473099760815,-250.0,3438.0,-4.820023141992504
84.16740134911427,0.6994140139237415,0.6240209903118805,0.6771229310500622,0.49019364847773905,0.7284582483142144,0.8405436395934723,1,0.43363087434932834,0.7999712254558793,0.01790572016590358,0.024621999092804384,674.9689000020086,17.63141588877806,33.95664489133955,2.75737589597246,87.62058250118412,209.36214496739632,-250.0,3438.0,-4.432967767229624
84.41078526117991,0.6999071999476095,0.6221079850856741,0.6768918619031548,0.48947751867743766,0.7277650534778143,0.8211655994548882,1,0.4885322956558583,0.7999710713895601,0.005206419079645919,0.024602130066336388,675.2940981790591,17.754700124066936,38.14544788600847,2.7406603644760983,93.29492257411258,203.12871363279234,-250.0,3438.0,-4.700987184505075
86.17784722249827,0.6999953433415395,0.5939151214777901,0.6960980467797255,0.4903322393247316,0.7277650534778143,0.34362383048915623,1,0.49395947711487803,0.7981737087835044,0.0049307019697968696,0.025450799761044723,675.356797971332,17.43018583983123,34.26069447937557,2.7005056290182945,88.90728009652176,201.16320438238677,-250.0,3438.0,-4.805539482820045
86.12491153638325,0.6999033276161755,0.5969402063722539,0.679617375731714,0.4461651309705382,0.6407466532044315,0.3597856180634599,1,0.5159619651915749,0.798238858625292,0.005702728104092389,0.024749959425789544,675.356797971332,30.2702165419865,38.3928749632002,2.719619028206369,87.97405177562321,196.18315764992101,-250.0,3438.0,-5.0336997718878225
86.17784722249827,0.6999953433415395,0.5939151214777901,0.69478993493316,0.4903375342572604,0.7277650534778143,0.34362383048915623,1,0.49395947711487803,0.798174536001586,0.01734450276869882,0.016948509329451685,675.356797971332,17.43018583983123,40.36542546899656,2.7005056290182945,88.08490863428804,201.41061753503928,-250.0,3438.0,-4.786469851625265
85.19949058141947,0.6999095475976879,0.6218153023260693,0.6798085348900981,0.49061034539483517,0.7270241150192686,0.3757057416512615,1,0.49132063650640234,0.7999710713895601,0.0019053340179199963,0.024550115519330375,673.8843638641017,31.30810593276641,38.18118096513258,0.944567311985192,96.15085294947451,169.07040357264964,-250.0,3438.0,-6.297932845520734
86.14626784860687,0.699906403904222,0.5962882258402822,0.6902578934436839,0.4784401367590236,0.725474584985115,0.4977574984764397,1,0.48845301118804413,0.7996754317788533,0.005797864940208566,0.024837037949853064,748.4683789950839,17.69073683625867,42.17582049178711,2.7405276990195926,90.32156219754867,203.52654988150854,-250.0,3438.0,-4.7503694768522875
86.17784722249827,0.6999953433415395,0.6081528871014034,0.6959711303541062,0.4903375287680788,0.7277650534778143,0.34362383048915623,1,0.49395947711487803,0.798174536001586,0.01812511405633711,0.016948509329451685,675.356797971332,17.43018583983123,38.14064047069553,2.7005056290182945,87.1232984612187,201.25033228917337,-250.0,3438.0,-4.766445542562536
86.12238970383459,0.6999658942627592,0.59379184622729,0.6944182650943925,0.4909721542317775,0.7215664968071757,0.3596405236347884,1,0.4891663969506628,0.798238858625292,0.005006093258188702,0.02474902464116651,675.3568929617321,17.589908671436206,38.36831665423397,2.74060336063503,90.0093595775281,201.7467768394591,-250.0,3438.0,-4.746700239724469
90.05086076725308,0.6999577079874976,0.5905673450061621,0.6830526230267915,0.4904796268397714,0.7259084822381487,0.8365535521008177,1,0.43130545169082274,0.799150365953335,0.008639402213656855,0.012658384396040091,756.6578501743566,17.115276482708047,34.20965623391771,0.9661470613475468,92.04853070680231,175.11207520822023,-250.0,3438.0,-5.967389927169993
86.17784722249827,0.6999665436511772,0.6081528871014034,0.6947966255549626,0.4903330956511639,0.6807022692962174,0.32787384647131196,1,0.494816317186204,0.798174536001586,0.018200545242748483,0.024680687624811678,758.9388923616065,17.43018583983123,38.13986362062204,2.657945778037948,87.41558103584192,200.1618308744987,-250.0,3438.0,-4.831282104652566
133.6830972895342,0.699825469129932,0.6259201446533275,0.6771596130723916,0.5464759735382783,0.7632894893478961,0.4924639118562882,1,0.43417376041755873,0.7980165389142075,0.008504179912866219,0.02460551088463881,745.5793753906336,30.847543163427815,41.27004759782215,2.925913111824408,91.23188770181989,213.95756574358413,-250.0,3438.0,-4.217843424810808
85.18687767119606,0.6999095475976879,0.6218013750334204,0.6798085348900981,0.49061034539483517,0.7270241150192686,0.3757057416512615,1,0.4886552672324149,0.7999710713895601,0.0019053340179199963,0.024603266557496485,673.8216640718288,31.215320662725432,38.18118096513258,0.944567311985192,91.85603703882465,167.6685948460967,-250.0,3438.0,-6.2671326763441115
133.4091330909759,0.6995839001729991,0.5964806175181568,0.5939380986241872,0.47703433023161923,0.7796769254663024,0.35918279321785535,1,0.5095612813519642,0.7980716215792796,0.0014686225923811176,0.02460551088463881,748.9768912865218,28.91687415324276,42.29944787062108,1.6434791046529293,89.83805321346546,171.92324975983408,-250.0,3441.0,-6.112655193377604
133.4091330909759,0.6998975946513999,0.5969010738119197,0.6770175558313359,0.47720469866330967,0.725474584985115,0.49636004196486805,1,0.48845301118804413,0.7997028833799602,0.0014686225923811176,0.02473669708176666,749.019071873849,29.90650972722576,42.14757284372426,2.723327439562401,91.68074556358025,202.021257204282,-250.0,3441.0,-4.795324402687572
133.4091330909759,0.6999995947740256,0.5969058968999237,0.6769804532030975,0.47720490668699656,0.7796769254663024,0.38155121608589443,1,0.43416136333916694,0.7980163064454492,0.0014686225923811176,0.02460551088463881,745.3705705807176,30.914845894380548,42.14757284372426,2.6541787493018596,91.03696345879294,205.5354903330104,-250.0,3441.0,-4.601451793768407
84.42339817140333,0.6999064223710312,0.6237971443309314,0.6768918619031548,0.48947751867743766,0.7796296346980517,0.8211655994548882,1,0.49119766492984573,0.7999710713895601,0.005206419079645919,0.024548979028170274,675.356797971332,17.564446128227384,38.14544788600847,2.74065776181636,86.83629635401118,205.5850957568265,-250.0,3441.0,-4.647815169824121
84.9672277049334,0.699906403904222,0.5962882258402822,0.6902578934436839,0.47720469866330967,0.725474584985115,0.49636004196486805,1,0.48845301118804413,0.7996787643888232,0.005090980753458255,0.02473669708176666,749.0543432949987,17.68851749483632,42.17582049178711,2.722514843130995,89.17095701469599,202.71863005152218,-250.0,3441.0,-4.7654185374543125
86.17784601278679,0.6999075031329225,0.5938056942366868,0.6894889977376716,0.4903415111716092,0.7297094040384585,0.3134244190683584,1,0.48862142057354324,0.7999710713895601,0.005206745449067111,0.024804393230253435,675.3605698384448,17.59307638579692,37.24986307859283,2.7166322378822483,91.73300097334229,202.857578943304,-250.0,3441.0,-4.775220432854421
84.13322630339155,0.6999064223710312,0.6229335465040775,0.6768918619031548,0.48947751867743766,0.7796766735286941,0.37334073775636567,1,0.508551961938145,0.7999710713895601,0.005206419079645919,0.024548979028170274,675.356797971332,16.649902119080814,45.78847360925586,2.74801711773833,91.9261270507663,201.64115374069888,-250.0,3441.0,-4.7954386717812
133.4091330909759,0.6999995947740256,0.5969010738119197,0.6770158879255036,0.47720469866330967,0.7796769254663024,0.38155121608589443,1,0.4367238552442121,0.7980163064454492,0.0014686225923811176,0.02460551088463881,749.019071873849,29.954499641299886,42.14757284372426,2.723327439562401,91.26198429574845,206.68294666399024,-250.0,3441.0,-4.599698440554486
133.57363561135088,0.6999963395752563,0.622166583108641,0.677025221413547,0.49008650388295355,0.7796769254663024,0.3873692065852408,1,0.491151347284874,0.7979164745116007,0.017461570773787315,0.024604624316794794,745.3705705807176,16.797086026030993,36.734629226143426,2.751859385143897,90.61230436408815,203.10700243076877,-250.0,3441.0,-4.712716442210317
86.24375993835439,0.6998132891941493,0.6256743283229765,0.6769475261831742,0.5634242088075303,0.6954205170225386,0.8224011762633154,1,0.5179066571140593,0.7949427731838346,0.0052142921130204686,0.028999749595608488,675.3284177082531,17.716044308988828,38.1401276237037,2.543404357574999,87.36345967025294,200.30172444152814,-250.0,3441.0,-4.908042488086248
86.17784722249827,0.6999975475916844,0.623785099147703,0.6798085348900981,0.4903371278399224,0.7789633674607879,0.4978491559151009,1,0.47333272357066325,0.7999710713895601,0.005206874215021384,0.02454092998957319,673.8216640718288,17.560617984324594,38.14544788600847,2.7405868936136883,89.09815267448604,204.96240977952715,-250.0,3441.0,-4.638311997270429
135.73839771372351,0.69907066200712,0.5968949487570926,0.6769825006917995,0.49033752112311685,0.7809829016685912,0.37519918326157886,1,0.4369007019918507,0.798175923913151,0.005217061963751523,0.0246016588670106,757.2096216528013,28.67628088753353,36.732995234380674,2.738181784008745,93.21068979372436,206.38656391278917,-250.0,3441.0,-4.549166643531733
133.4091330909759,0.6999969562525926,0.5969058968999237,0.6769809008119362,0.47462863240290487,0.7796769254663024,0.3810586881427186,1,0.43416136333916694,0.7981625835252123,0.0014686225923811176,0.02460462951591178,745.3705705807176,31.370493943371333,42.14757284372426,2.6541787493018596,89.83540446309647,205.2129856904974,-250.0,3441.0,-4.618697875024922
86.17784722249827,0.6999075031329225,0.5925541449969671,0.6894889977376716,0.4903371278399224,0.7277650534778143,0.4934362031618056,1,0.4886552672324149,0.7999710713895601,0.005206419079645919,0.024804406506708426,675.3605698384448,17.590823393760985,38.14091044153562,2.7166322378822483,88.00282252752513,202.77044386434434,-250.0,3441.0,-4.750487362580616
133.57363561135088,0.6999995947740256,0.5969058968999237,0.6769804532030975,0.4900824752763701,0.7796769254663024,0.38155121608589443,1,0.43417376041755873,0.7980163064454492,0.005695372477406993,0.02460551088463881,745.3705705807176,30.914845894380548,36.734629226143426,2.6076289019031256,87.86381598800152,204.04777490238664,-250.0,3441.0,-4.652488239458797
86.17784722249827,0.6999075031329225,0.594051537919853,0.690315598654806,0.4903371278399224,0.7277650534778143,0.4934362031618056,1,0.4886552672324149,0.7999710713895601,0.005206419079645919,0.02459857406188166,675.356797971332,17.590823393760985,38.145428502898376,2.7168465850138457,87.56211858417623,202.27000644030227,-250.0,3441.0,-4.74204056263016
