time,T_out,T_in,Q_solar_total,Cooling_Load_W,Heating_Load_W,SDI,Mask_Target
2023-01-28 00:00:00,11.953254063542765,19.350169750116848,7092.398543867027,0.0,5099.867801082977,-7092.398543867027,0
2023-01-28 01:00:00,11.953254063542765,14.350169750116848,8053.2472278857895,0.0,44339.867801082975,-8053.2472278857895,0
2023-01-28 02:00:00,11.953254063542765,19.350169750116848,8120.274911623825,0.0,5099.867801082977,-8120.274911623825,0
2023-01-28 03:00:00,11.953254063542765,14.350169750116848,7353.342068196064,0.0,44339.867801082975,-7353.342068196064,0
2023-01-28 04:00:00,11.953254063542765,19.350169750116848,5355.5046935059145,0.0,5099.867801082977,-5355.5046935059145,0
2023-01-28 05:00:00,11.953254063542765,14.350169750116848,3557.2908636277325,0.0,44339.867801082975,-3557.2908636277325,0
2023-01-28 06:00:00,11.953254063542765,19.350169750116848,6671.977757581544,0.0,5099.867801082977,-6671.977757581544,0
2023-01-28 07:00:00,11.953254063542765,14.350169750116848,8144.133824528204,0.0,44339.867801082975,-8144.133824528204,0
2023-01-28 08:00:00,11.953254063542765,19.350169750116848,29603.512565667224,0.0,5099.867801082977,-29603.512565667224,0
2023-01-28 09:00:00,11.953254063542765,14.350169750116848,26806.921890063393,0.0,44339.867801082975,-26806.921890063393,0
2023-01-28 10:00:00,11.953254063542765,19.350169750116848,20327.107397635333,0.0,5099.867801082977,-20327.107397635333,0
2023-01-28 11:00:00,11.953254063542765,14.350169750116848,11983.173062529386,0.0,44339.867801082975,-11983.173062529386,0
2023-01-28 12:00:00,11.953254063542765,19.350169750116848,4631.429266973499,0.0,5099.867801082977,-4631.429266973499,0
2023-01-28 13:00:00,11.953254063542765,14.350169750116848,4387.513284042889,0.0,44339.867801082975,-4387.513284042889,0
2023-01-28 14:00:00,11.953254063542765,19.350169750116848,3876.544472152049,0.0,5099.867801082977,-3876.544472152049,0
2023-01-28 15:00:00,11.953254063542765,14.350169750116848,4243.33325404144,0.0,44339.867801082975,-4243.33325404144,0
2023-01-28 16:00:00,11.953254063542765,19.350169750116848,8136.896130914763,0.0,5099.867801082977,-8136.896130914763,0
2023-01-28 17:00:00,11.953254063542765,14.350169750116848,6651.648549572694,0.0,44339.867801082975,-6651.648549572694,0
2023-01-28 18:00:00,11.953254063542765,19.350169750116848,3512.0187017778894,0.0,5099.867801082977,-3512.0187017778894,0
2023-01-28 19:00:00,11.953254063542765,14.350169750116848,5393.459350962039,0.0,44339.867801082975,-5393.459350962039,0
2023-01-28 20:00:00,11.953254063542765,19.350169750116848,7375.844927301767,0.0,5099.867801082977,-7375.844927301767,0
2023-01-28 21:00:00,11.953254063542765,14.350169750116848,8132.533777183721,0.0,44339.867801082975,-8132.533777183721,0
2023-01-28 22:00:00,11.953254063542765,19.350169750116848,8058.613475642186,0.0,5099.867801082977,-8058.613475642186,0
2023-01-28 23:00:00,11.953254063542765,14.350169750116848,7090.8605096754445,0.0,44339.867801082975,-7090.8605096754445,0
2023-01-29 00:00:00,12.181007601736827,19.350169750116848,7093.900144050857,0.0,5099.867801082977,-7093.900144050857,0
2023-01-29 01:00:00,12.181007601736827,14.350169750116848,8060.586849605191,0.0,44339.867801082975,-8060.586849605191,0
2023-01-29 02:00:00,12.181007601736827,19.350169750116848,8134.764441946573,0.0,5099.867801082977,-8134.764441946573,0
2023-01-29 03:00:00,12.181007601736827,14.350169750116848,7380.218905897063,0.0,44339.867801082975,-7380.218905897063,0
2023-01-29 04:00:00,12.181007601736827,19.350169750116848,5402.64465312719,0.0,5099.867801082977,-5402.64465312719,0
2023-01-29 05:00:00,12.181007601736827,14.350169750116848,3498.4649754246993,0.0,44339.867801082975,-3498.4649754246993,0
2023-01-29 06:00:00,12.181007601736827,19.350169750116848,6644.290540336928,0.0,5099.867801082977,-6644.290540336928,0
2023-01-29 07:00:00,12.181007601736827,14.350169750116848,8133.705242826146,0.0,44339.867801082975,-8133.705242826146,0
2023-01-29 08:00:00,12.181007601736827,19.350169750116848,29568.687499269927,0.0,5099.867801082977,-29568.687499269927,0
2023-01-29 09:00:00,12.181007601736827,14.350169750116848,26789.71675371627,0.0,44339.867801082975,-26789.71675371627,0
2023-01-29 10:00:00,12.181007601736827,19.350169750116848,20317.681022787052,0.0,5099.867801082977,-20317.681022787052,0
2023-01-29 11:00:00,12.181007601736827,14.350169750116848,11976.125340907096,0.0,44339.867801082975,-11976.125340907096,0
2023-01-29 12:00:00,12.181007601736827,19.350169750116848,4619.184756459506,0.0,5099.867801082977,-4619.184756459506,0
2023-01-29 13:00:00,12.181007601736827,14.350169750116848,4371.725989101412,0.0,44339.867801082975,-4371.725989101412,0
2023-01-29 14:00:00,12.181007601736827,19.350169750116848,3856.425282156109,0.0,5099.867801082977,-3856.425282156109,0
2023-01-29 15:00:00,12.181007601736827,14.350169750116848,4222.9300659406435,0.0,44339.867801082975,-4222.9300659406435,0
2023-01-29 16:00:00,12.181007601736827,19.350169750116848,8131.789438047405,0.0,5099.867801082977,-8131.789438047405,0
2023-01-29 17:00:00,12.181007601736827,14.350169750116848,6637.040390279953,0.0,44339.867801082975,-6637.040390279953,0
2023-01-29 18:00:00,12.181007601736827,19.350169750116848,3477.8670702874288,0.0,5099.867801082977,-3477.8670702874288,0
2023-01-29 19:00:00,12.181007601736827,14.350169750116848,5423.537090876771,0.0,44339.867801082975,-5423.537090876771,0
2023-01-29 20:00:00,12.181007601736827,19.350169750116848,7395.091329812169,0.0,5099.867801082977,-7395.091329812169,0
2023-01-29 21:00:00,12.181007601736827,14.350169750116848,8145.090576234541,0.0,44339.867801082975,-8145.090576234541,0
2023-01-29 22:00:00,12.181007601736827,19.350169750116848,8068.8206196791925,0.0,5099.867801082977,-8068.8206196791925,0
2023-01-29 23:00:00,12.181007601736827,14.350169750116848,7101.57719476273,0.0,44339.867801082975,-7101.57719476273,0
2023-01-30 00:00:00,12.406633252399658,19.350169750116848,7095.685007657585,0.0,5099.867801082977,-7095.685007657585,0
