dN,dE,dS,dW,location
0.0882843574262455,0.05496902685916605,0.7735436382552887,0.01505763956044205,HKG
0.0882843574262455,0.05496902685916605,0.7735436382552887,0.015057639560442048,NOR
0.0882843574262455,0.05496902685916605,0.7735436382552887,0.01505763956044205,Riyadh
