time,T_out,T_in,Q_solar_total,Cooling_Load_W,SDI,Mask_Target
2023-04-12 00:00:00,29.91463275989991,24.657704633663972,2611.9377267801883,5161.665964994851,2611.9377267801883,1
2023-04-12 01:00:00,29.91463275989991,29.657704633663972,9496.67549161439,44401.66596499485,9496.67549161439,1
2023-04-12 02:00:00,29.91463275989991,24.657704633663972,15369.610967371304,5161.665964994851,15369.610967371304,1
2023-04-12 03:00:00,29.91463275989991,29.657704633663972,18051.20869659997,44401.66596499485,18051.20869659997,1
2023-04-12 04:00:00,29.91463275989991,24.657704633663972,16200.122588824304,5161.665964994851,16200.122588824304,1
2023-04-12 05:00:00,29.91463275989991,29.657704633663972,18873.005954054326,44401.66596499485,18873.005954054326,1
2023-04-12 06:00:00,29.91463275989991,24.657704633663972,24733.76074389716,5161.665964994851,24733.76074389716,1
2023-04-12 07:00:00,29.91463275989991,29.657704633663972,26038.529449326335,44401.66596499485,26038.529449326335,1
2023-04-12 08:00:00,29.91463275989991,24.657704633663972,22859.341931544535,5161.665964994851,22859.341931544535,1
2023-04-12 09:00:00,29.91463275989991,29.657704633663972,17656.810446851898,44401.66596499485,17656.810446851898,1
2023-04-12 10:00:00,29.91463275989991,24.657704633663972,17415.82720530386,5161.665964994851,17415.82720530386,1
2023-04-12 11:00:00,29.91463275989991,29.657704633663972,9458.054292213083,44401.66596499485,9458.054292213083,1
2023-04-12 12:00:00,29.91463275989991,24.657704633663972,11104.94700634823,5161.665964994851,11104.94700634823,1
2023-04-12 13:00:00,29.91463275989991,29.657704633663972,12153.405634021297,44401.66596499485,12153.405634021297,1
2023-04-12 14:00:00,29.91463275989991,24.657704633663972,12625.463970381696,5161.665964994851,12625.463970381696,1
2023-04-12 15:00:00,29.91463275989991,29.657704633663972,12288.547561325942,44401.66596499485,12288.547561325942,1
2023-04-12 16:00:00,29.91463275989991,24.657704633663972,10550.525194367037,5161.665964994851,10550.525194367037,1
2023-04-12 17:00:00,29.91463275989991,29.657704633663972,11050.736647486423,44401.66596499485,11050.736647486423,1
