time,T_out,T_in,Q_solar_total,Cooling_Load_W,SDI,Mask_Target
2023-12-13 09:00:00,23.475393876718552,27.0,22120.30567897494,23544.0,22120.30567897494,1
2023-12-13 10:00:00,23.475393876718552,22.0,6720.311166730327,0.0,0.0,0
2023-12-13 11:00:00,23.475393876718552,27.0,6109.502041424614,23544.0,6109.502041424614,1
2023-12-13 12:00:00,23.475393876718552,22.0,5308.605893712745,0.0,0.0,0
2023-12-13 13:00:00,23.475393876718552,27.0,4370.711259665011,23544.0,4370.711259665011,1
2023-12-13 14:00:00,23.475393876718552,22.0,3350.9664624330967,0.0,0.0,0
2023-12-13 15:00:00,23.475393876718552,27.0,2218.1952031746982,23544.0,2218.1952031746982,1
2023-12-13 16:00:00,23.475393876718552,22.0,790.3683054420181,0.0,0.0,0
2023-12-13 17:00:00,23.475393876718552,27.0,1448.716712051005,23544.0,1448.716712051005,1
2023-12-13 18:00:00,23.475393876718552,22.0,2721.597646215061,0.0,0.0,0
2023-12-13 19:00:00,23.475393876718552,27.0,3794.598152470325,23544.0,3794.598152470325,1
2023-12-13 20:00:00,23.475393876718552,22.0,4783.491418500279,0.0,0.0,0
2023-12-13 21:00:00,23.475393876718552,27.0,5671.590126524248,23544.0,5671.590126524248,1
2023-12-13 22:00:00,23.475393876718552,22.0,6395.707785033135,0.0,0.0,0
2023-12-13 23:00:00,23.475393876718552,27.0,3926.0689772264086,23544.0,3926.0689772264086,1
2023-12-14 00:00:00,23.557587835596955,22.0,4603.206893603672,0.0,0.0,0
2023-12-14 01:00:00,23.557587835596955,27.0,11091.558066169155,23544.0,11091.558066169155,1
2023-12-14 02:00:00,23.557587835596955,22.0,16788.884413826578,0.0,0.0,0
2023-12-14 03:00:00,23.557587835596955,27.0,20427.47148874619,23544.0,20427.47148874619,1
2023-12-14 04:00:00,23.557587835596955,22.0,21673.210793880848,0.0,0.0,0
2023-12-14 05:00:00,23.557587835596955,27.0,24909.96265824357,23544.0,24909.96265824357,1
2023-12-14 06:00:00,23.557587835596955,22.0,28156.742448596386,0.0,0.0,0
2023-12-14 07:00:00,23.557587835596955,27.0,28908.906392106815,23544.0,28908.906392106815,1
2023-12-14 08:00:00,23.557587835596955,22.0,26754.474468521687,0.0,0.0,0
2023-12-14 09:00:00,23.557587835596955,27.0,22151.3697982304,23544.0,22151.3697982304,1
2023-12-14 10:00:00,23.557587835596955,22.0,6729.561322208023,0.0,0.0,0
2023-12-14 11:00:00,23.557587835596955,27.0,6122.831590636486,23544.0,6122.831590636486,1
2023-12-14 12:00:00,23.557587835596955,22.0,5326.245421268959,0.0,0.0,0
2023-12-14 13:00:00,23.557587835596955,27.0,4392.2789179065785,23544.0,4392.2789179065785,1
2023-12-14 14:00:00,23.557587835596955,22.0,3375.90591917307,0.0,0.0,0
2023-12-14 15:00:00,23.557587835596955,27.0,2246.5875798598636,23544.0,2246.5875798598636,1
2023-12-14 16:00:00,23.557587835596955,22.0,823.4137201075357,0.0,0.0,0
2023-12-14 17:00:00,23.557587835596955,27.0,1456.4383929355326,23544.0,1456.4383929355326,1
2023-12-14 18:00:00,23.557587835596955,22.0,2730.0716053857013,0.0,0.0,0
2023-12-14 19:00:00,23.557587835596955,27.0,3801.496733746758,23544.0,3801.496733746758,1
2023-12-14 20:00:00,23.557587835596955,22.0,4787.98346944968,0.0,0.0,0
2023-12-14 21:00:00,23.557587835596955,27.0,5674.05264227569,23544.0,5674.05264227569,1
2023-12-14 22:00:00,23.557587835596955,22.0,6396.951260125702,0.0,0.0,0
2023-12-14 23:00:00,23.557587835596955,27.0,3932.9318190727245,23544.0,3932.9318190727245,1
2023-12-15 00:00:00,23.64020921232947,22.0,4608.184341033031,0.0,0.0,0
2023-12-15 01:00:00,23.64020921232947,27.0,11102.055431706569,23544.0,11102.055431706569,1
2023-12-15 02:00:00,23.64020921232947,22.0,16809.485310226453,0.0,0.0,0
2023-12-15 03:00:00,23.64020921232947,27.0,20460.707046299438,23544.0,20460.707046299438,1
2023-12-15 04:00:00,23.64020921232947,22.0,21714.07559449795,0.0,0.0,0
