time,T_out,T_in,Q_solar_total,Cooling_Load_W,SDI,Mask_Target
2023-06-17 18:00:00,26.235110902404678,22.0,7165.715036444886,0.0,0.0,0
2023-06-17 19:00:00,26.235110902404678,27.0,7426.266853350482,23544.0,7426.266853350482,1
2023-06-17 20:00:00,26.235110902404678,22.0,7390.570490009367,0.0,0.0,0
2023-06-17 21:00:00,26.235110902404678,27.0,7176.541176440127,23544.0,7176.541176440127,1
2023-06-17 22:00:00,26.235110902404678,22.0,3188.697023264991,0.0,0.0,0
2023-06-17 23:00:00,26.235110902404678,27.0,2791.7684051024876,23544.0,2791.7684051024876,1
2023-06-18 00:00:00,26.15152835115306,22.0,3003.0330201055663,0.0,0.0,0
2023-06-18 01:00:00,26.15152835115306,27.0,4907.736568601828,23544.0,4907.736568601828,1
2023-06-18 02:00:00,26.15152835115306,22.0,4758.519473253338,0.0,0.0,0
2023-06-18 03:00:00,26.15152835115306,27.0,2917.127528393037,23544.0,2917.127528393037,1
2023-06-18 04:00:00,26.15152835115306,22.0,1334.2071668419621,0.0,0.0,0
2023-06-18 05:00:00,26.15152835115306,27.0,1843.6429510538387,23544.0,1843.6429510538387,1
2023-06-18 06:00:00,26.15152835115306,22.0,3678.1881997979676,0.0,0.0,0
2023-06-18 07:00:00,26.15152835115306,27.0,7636.90085555688,23544.0,7636.90085555688,1
2023-06-18 08:00:00,26.15152835115306,22.0,11281.848668574006,0.0,0.0,0
2023-06-18 09:00:00,26.15152835115306,27.0,13472.859782025655,23544.0,13472.859782025655,1
2023-06-18 10:00:00,26.15152835115306,22.0,13465.799429130388,0.0,0.0,0
2023-06-18 11:00:00,26.15152835115306,27.0,10775.006945984427,23544.0,10775.006945984427,1
2023-06-18 12:00:00,26.15152835115306,22.0,7230.754731732595,0.0,0.0,0
2023-06-18 13:00:00,26.15152835115306,27.0,7413.336862166139,23544.0,7413.336862166139,1
2023-06-18 14:00:00,26.15152835115306,22.0,7405.699219107061,0.0,0.0,0
2023-06-18 15:00:00,26.15152835115306,27.0,7061.863415641299,23544.0,7061.863415641299,1
2023-06-18 16:00:00,26.15152835115306,22.0,6086.575287210112,0.0,0.0,0
2023-06-18 17:00:00,26.15152835115306,27.0,6335.245144192223,23544.0,6335.245144192223,1
2023-06-18 18:00:00,26.15152835115306,22.0,7164.084589400835,0.0,0.0,0
2023-06-18 19:00:00,26.15152835115306,27.0,7426.325926876139,23544.0,7426.325926876139,1
2023-06-18 20:00:00,26.15152835115306,22.0,7391.713677555464,0.0,0.0,0
2023-06-18 21:00:00,26.15152835115306,27.0,7178.70537424365,23544.0,7178.70537424365,1
2023-06-18 22:00:00,26.15152835115306,22.0,3192.545085940278,0.0,0.0,0
2023-06-18 23:00:00,26.15152835115306,27.0,2795.846765878506,23544.0,2795.846765878506,1
2023-06-19 00:00:00,26.06760457719898,22.0,3007.7468174400183,0.0,0.0,0
2023-06-19 01:00:00,26.06760457719898,27.0,4918.0115153166025,23544.0,4918.0115153166025,1
2023-06-19 02:00:00,26.06760457719898,22.0,4773.030154431877,0.0,0.0,0
2023-06-19 03:00:00,26.06760457719898,27.0,2934.1529629048464,23544.0,2934.1529629048464,1
2023-06-19 04:00:00,26.06760457719898,22.0,1349.681635422429,0.0,0.0,0
2023-06-19 05:00:00,26.06760457719898,27.0,1844.698718311738,23544.0,1844.698718311738,1
2023-06-19 06:00:00,26.06760457719898,22.0,3680.354791054363,0.0,0.0,0
2023-06-19 07:00:00,26.06760457719898,27.0,7627.86360652505,23544.0,7627.86360652505,1
2023-06-19 08:00:00,26.06760457719898,22.0,11273.144529494612,0.0,0.0,0
2023-06-19 09:00:00,26.06760457719898,27.0,13465.11788374265,23544.0,13465.11788374265,1
2023-06-19 10:00:00,26.06760457719898,22.0,13459.669663784873,0.0,0.0,0
2023-06-19 11:00:00,26.06760457719898,27.0,10770.989022866263,23544.0,10770.989022866263,1
2023-06-19 12:00:00,26.06760457719898,22.0,7230.59240301926,0.0,0.0,0
2023-06-19 13:00:00,26.06760457719898,27.0,7413.437135390699,23544.0,7413.437135390699,1
2023-06-19 14:00:00,26.06760457719898,22.0,7406.43742964647,0.0,0.0,0
2023-06-19 15:00:00,26.06760457719898,27.0,7064.148729482265,23544.0,7064.148729482265,1
2023-06-19 16:00:00,26.06760457719898,22.0,6091.8437232139795,0.0,0.0,0
2023-06-19 17:00:00,26.06760457719898,27.0,6330.810309954625,23544.0,6330.810309954625,1
2023-06-19 18:00:00,26.06760457719898,22.0,7162.396262713173,0.0,0.0,0
2023-06-19 19:00:00,26.06760457719898,27.0,7426.272017296782,23544.0,7426.272017296782,1
2023-06-19 20:00:00,26.06760457719898,22.0,7392.652549752417,0.0,0.0,0
2023-06-19 21:00:00,26.06760457719898,27.0,7180.5310606966705,23544.0,7180.5310606966705,1
2023-06-19 22:00:00,26.06760457719898,22.0,3196.3086834910564,0.0,0.0,0
2023-06-19 23:00:00,26.06760457719898,27.0,2799.6696108116153,23544.0,2799.6696108116153,1
2023-06-20 00:00:00,25.98336444896788,22.0,3011.89273623799,0.0,0.0,0
2023-06-20 01:00:00,25.98336444896788,27.0,4927.036783752459,23544.0,4927.036783752459,1
2023-06-20 02:00:00,25.98336444896788,22.0,4785.8605553580555,0.0,0.0,0
2023-06-20 03:00:00,25.98336444896788,27.0,2949.01120132342,23544.0,2949.01120132342,1
2023-06-20 04:00:00,25.98336444896788,22.0,1362.4173855904055,0.0,0.0,0
2023-06-20 05:00:00,25.98336444896788,27.0,1842.8170573135794,23544.0,1842.8170573135794,1
2023-06-20 06:00:00,25.98336444896788,22.0,3679.783705550246,0.0,0.0,0
2023-06-20 07:00:00,25.98336444896788,27.0,7616.177648546482,23544.0,7616.177648546482,1
2023-06-20 08:00:00,25.98336444896788,22.0,11261.780325613156,0.0,0.0,0
2023-06-20 09:00:00,25.98336444896788,27.0,13454.980257710766,23544.0,13454.980257710766,1
2023-06-20 10:00:00,25.98336444896788,22.0,13451.747059488618,0.0,0.0,0
2023-06-20 11:00:00,25.98336444896788,27.0,10766.004543922683,23544.0,10766.004543922683,1
2023-06-20 12:00:00,25.98336444896788,22.0,7230.123317764662,0.0,0.0,0
2023-06-20 13:00:00,25.98336444896788,27.0,7413.355893928412,23544.0,7413.355893928412,1
2023-06-20 14:00:00,25.98336444896788,22.0,7407.080389007868,0.0,0.0,0
2023-06-20 15:00:00,25.98336444896788,27.0,7066.389849114846,23544.0,7066.389849114846,1
2023-06-20 16:00:00,25.98336444896788,22.0,6097.060247116579,0.0,0.0,0
2023-06-20 17:00:00,25.98336444896788,27.0,6326.327470101066,23544.0,6326.327470101066,1
2023-06-20 18:00:00,25.98336444896788,22.0,7160.65480382948,0.0,0.0,0
2023-06-20 19:00:00,25.98336444896788,27.0,7426.107257222307,23544.0,7426.107257222307,1
2023-06-20 20:00:00,25.98336444896788,22.0,7393.388122414312,0.0,0.0,0
2023-06-20 21:00:00,25.98336444896788,27.0,7182.018788878704,23544.0,7182.018788878704,1
2023-06-20 22:00:00,25.98336444896788,22.0,3199.982356564119,0.0,0.0,0
2023-06-20 23:00:00,25.98336444896788,27.0,2803.232144945905,23544.0,2803.232144945905,1
2023-06-21 00:00:00,25.898832928627808,22.0,3015.4674166795758,0.0,0.0,0
2023-06-21 01:00:00,25.898832928627808,27.0,4934.799747341736,23544.0,4934.799747341736,1
2023-06-21 02:00:00,25.898832928627808,22.0,4796.99104984523,0.0,0.0,0
2023-06-21 03:00:00,25.898832928627808,27.0,2961.6867588982286,23544.0,2961.6867588982286,1
2023-06-21 04:00:00,25.898832928627808,22.0,1372.4044083899776,0.0,0.0,0
2023-06-21 05:00:00,25.898832928627808,27.0,1838.0150513551996,23544.0,1838.0150513551996,1
2023-06-21 06:00:00,25.898832928627808,22.0,3676.4867026996435,0.0,0.0,0
