time,T_out,T_in,Q_solar_W,Cooling_Load_W,Heating_Load_W,Illuminance_in_lux,Occupied,DGP
2018-01-03 05:00:00+08:00,17.2,20.603688752188,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-03 06:00:00+08:00,17.5,25.603688752188,0.0,19051.82237599343,0.0,0.0,0,0.18044625647846568
2018-01-03 07:00:00+08:00,17.9,20.603688752188,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-03 08:00:00+08:00,17.2,25.603688752188,51850.31449860371,19051.82237599343,0.0,196.96040196253324,1,0.20842809125575185
2018-01-03 09:00:00+08:00,19.0,20.603688752188,86410.81473305912,0.0,0.0,315.02057222873793,1,0.21725007583087538
2018-01-03 10:00:00+08:00,20.7,25.603688752188,112423.2747914255,19051.82237599343,0.0,382.5225400451517,1,0.22201702902107354
2018-01-03 11:00:00+08:00,22.5,25.82826923233734,129457.9456356334,21719.83848016761,0.0,393.1929398260764,1,0.2227584732891374
2018-01-03 12:00:00+08:00,23.7,30.82826923233734,134250.87750386295,81119.83848016761,0.0,370.3872937584248,1,0.2211701703961937
2018-01-03 13:00:00+08:00,24.8,25.82826923233734,126133.74571272051,21719.83848016761,0.0,331.6528307230538,1,0.2184383196873379
2018-01-03 14:00:00+08:00,26.0,30.82826923233734,95079.13204839735,81119.83848016761,0.0,261.098917517263,1,0.2133194133409868
2018-01-03 15:00:00+08:00,25.2,25.82826923233734,66753.071896973,21719.83848016761,0.0,217.99170416817083,1,0.21006485485803517
2018-01-03 16:00:00+08:00,24.3,30.82826923233734,62594.01621589325,81119.83848016761,0.0,214.80551716837167,1,0.20981923113169515
2018-01-03 17:00:00+08:00,23.5,25.82826923233734,7474.793238308573,21719.83848016761,0.0,11.951341891386846,1,0.18779605986418713
2018-01-03 18:00:00+08:00,22.2,30.82826923233734,1771.8855292796864,81119.83848016761,0.0,6.933856227125317,1,0.18588423007452776
2018-01-03 19:00:00+08:00,21.0,25.82826923233734,0.0,21719.83848016761,0.0,0.0,1,0.18044625647846568
2018-01-03 20:00:00+08:00,19.7,30.82826923233734,0.0,81119.83848016761,0.0,0.0,1,0.18044625647846568
2018-01-03 21:00:00+08:00,19.0,25.82826923233734,0.0,21719.83848016761,0.0,0.0,1,0.18044625647846568
2018-01-03 22:00:00+08:00,18.3,30.82826923233734,0.0,81119.83848016761,0.0,0.0,0,0.18044625647846568
2018-01-03 23:00:00+08:00,17.6,25.82826923233734,0.0,21719.83848016761,0.0,0.0,0,0.18044625647846568
2018-01-04 00:00:00+08:00,17.8,20.82826923233734,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-04 01:00:00+08:00,18.0,25.82826923233734,0.0,21719.83848016761,0.0,0.0,0,0.18044625647846568
2018-01-04 02:00:00+08:00,18.2,20.82826923233734,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-04 03:00:00+08:00,18.2,25.82826923233734,0.0,21719.83848016761,0.0,0.0,0,0.18044625647846568
2018-01-04 04:00:00+08:00,18.1,20.82826923233734,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-04 05:00:00+08:00,18.1,25.82826923233734,0.0,21719.83848016761,0.0,0.0,0,0.18044625647846568
2018-01-04 06:00:00+08:00,14.6,20.82826923233734,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-04 07:00:00+08:00,18.3,25.82826923233734,0.0,21719.83848016761,0.0,0.0,0,0.18044625647846568
2018-01-04 08:00:00+08:00,18.7,20.82826923233734,10642.074876004333,0.0,0.0,36.0122824414345,1,0.19275641742226915
2018-01-04 09:00:00+08:00,19.7,25.82826923233734,49773.826316234336,21719.83848016761,0.0,173.56813500673448,1,0.2065586558907911
2018-01-04 10:00:00+08:00,20.7,20.82826923233734,113648.91307727109,0.0,0.0,387.96897296777814,1,0.22239584246194885
2018-01-04 11:00:00+08:00,21.7,25.82826923233734,152076.13786346285,21719.83848016761,0.0,475.7449667272272,1,0.2284088774866861
2018-01-04 12:00:00+08:00,22.1,30.82826923233734,142018.3255638627,81119.83848016761,0.0,399.7807584082005,1,0.22321481526678585
2018-01-04 13:00:00+08:00,22.6,25.82826923233734,113633.60115663732,21719.83848016761,0.0,296.18648447728845,1,0.21589179963059493
2018-01-04 14:00:00+08:00,23.0,30.82826923233734,76315.2515396813,81119.83848016761,0.0,204.18450334338132,1,0.20899455072141232
2018-01-04 15:00:00+08:00,22.2,25.82826923233734,53063.721920747754,21719.83848016761,0.0,170.80254554958935,1,0.20633365583531973
2018-01-04 16:00:00+08:00,21.4,30.82826923233734,48700.383496535505,81119.83848016761,0.0,164.6887455530658,1,0.2058329030339734
2018-01-04 17:00:00+08:00,20.6,25.82826923233734,6051.536596645348,21719.83848016761,0.0,10.72960986048756,1,0.18739714821691997
2018-01-04 18:00:00+08:00,19.9,30.82826923233734,1450.4409656121393,81119.83848016761,0.0,5.676625312383185,1,0.1852375011764287
2018-01-04 19:00:00+08:00,19.2,25.82826923233734,0.0,21719.83848016761,0.0,0.0,1,0.18044625647846568
2018-01-04 20:00:00+08:00,18.5,30.82826923233734,0.0,81119.83848016761,0.0,0.0,1,0.18044625647846568
2018-01-04 21:00:00+08:00,18.4,25.82826923233734,0.0,21719.83848016761,0.0,0.0,1,0.18044625647846568
2018-01-04 22:00:00+08:00,18.3,30.82826923233734,0.0,81119.83848016761,0.0,0.0,0,0.18044625647846568
2018-01-04 23:00:00+08:00,18.2,25.82826923233734,0.0,21719.83848016761,0.0,0.0,0,0.18044625647846568
2018-01-05 00:00:00+08:00,18.2,20.82826923233734,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-05 01:00:00+08:00,18.2,25.82826923233734,0.0,21719.83848016761,0.0,0.0,0,0.18044625647846568
2018-01-05 02:00:00+08:00,18.2,20.82826923233734,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-05 03:00:00+08:00,18.0,25.82826923233734,0.0,21719.83848016761,0.0,0.0,0,0.18044625647846568
2018-01-05 04:00:00+08:00,17.9,20.82826923233734,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-05 05:00:00+08:00,17.7,25.82826923233734,0.0,21719.83848016761,0.0,0.0,0,0.18044625647846568
2018-01-05 06:00:00+08:00,15.2,20.82826923233734,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-05 07:00:00+08:00,18.7,25.82826923233734,0.0,21719.83848016761,0.0,0.0,0,0.18044625647846568
2018-01-05 08:00:00+08:00,19.0,20.82826923233734,14638.821395181627,0.0,0.0,53.88629055152608,1,0.1951963867689538
2018-01-05 09:00:00+08:00,20.2,25.82826923233734,21088.469256255477,21719.83848016761,0.0,65.3434359549081,1,0.19655263143047935
2018-01-05 10:00:00+08:00,21.5,20.82826923233734,49197.0327533943,0.0,0.0,152.63984980107494,1,0.20483137577653415
2018-01-05 11:00:00+08:00,22.7,25.82826923233734,87063.78058346239,21719.83848016761,0.0,254.17589073251204,1,0.2128044684471947
2018-01-05 12:00:00+08:00,22.5,28.338579780137586,94417.48127483299,51542.32778803452,0.0,247.7146466880603,1,0.21232140535183686
2018-01-05 13:00:00+08:00,22.2,23.338579780137586,62098.0469414486,0.0,0.0,140.5912083741629,1,0.2038078699970186
2018-01-05 14:00:00+08:00,22.0,28.338579780137586,27770.29051296967,51542.32778803452,0.0,53.74357092961315,1,0.19517868729453142
2018-01-05 15:00:00+08:00,21.5,23.338579780137586,12155.825785855634,0.0,0.0,26.98885858924758,1,0.19126289271863345
2018-01-05 16:00:00+08:00,21.1,28.338579780137586,8313.951303441243,51542.32778803452,0.0,19.95469365833834,1,0.18986858643111224
2018-01-05 17:00:00+08:00,20.6,23.338579780137586,2803.90703925912,0.0,0.0,6.660030720979737,1,0.18575185630263605
2018-01-05 18:00:00+08:00,19.5,28.338579780137586,806.2492723905432,51542.32778803452,0.0,3.155856355584741,1,0.1834725690293797
2018-01-05 19:00:00+08:00,18.3,23.338579780137586,0.0,0.0,0.0,0.0,1,0.18044625647846568
2018-01-05 20:00:00+08:00,17.2,28.338579780137586,0.0,51542.32778803452,0.0,0.0,1,0.18044625647846568
2018-01-05 21:00:00+08:00,17.1,23.338579780137586,0.0,0.0,0.0,0.0,1,0.18044625647846568
2018-01-05 22:00:00+08:00,17.1,28.338579780137586,0.0,51542.32778803452,0.0,0.0,0,0.18044625647846568
2018-01-05 23:00:00+08:00,17.0,23.338579780137586,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-06 00:00:00+08:00,16.7,20.799159363889537,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-06 01:00:00+08:00,16.3,25.799159363889537,0.0,21374.013243007696,0.0,0.0,0,0.18044625647846568
2018-01-06 02:00:00+08:00,16.0,20.799159363889537,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-06 03:00:00+08:00,15.9,25.799159363889537,0.0,21374.013243007696,0.0,0.0,0,0.18044625647846568
2018-01-06 04:00:00+08:00,15.8,20.799159363889537,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-06 05:00:00+08:00,15.7,25.799159363889537,0.0,21374.013243007696,0.0,0.0,0,0.18044625647846568
2018-01-06 06:00:00+08:00,15.8,20.799159363889537,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-06 07:00:00+08:00,16.0,25.799159363889537,0.0,21374.013243007696,0.0,0.0,0,0.18044625647846568
2018-01-06 08:00:00+08:00,16.1,20.799159363889537,2366.8825387225115,0.0,0.0,6.022932578153849,0,0.18542623720024926
2018-01-06 09:00:00+08:00,16.1,25.799159363889537,5620.4755470619975,21374.013243007696,0.0,13.328577987343383,0,0.18821132472155416
2018-01-06 10:00:00+08:00,16.0,20.799159363889537,10251.573949335705,0.0,0.0,21.601548845960806,1,0.19022028179043185
2018-01-06 11:00:00+08:00,16.0,25.799159363889537,13241.033371639538,21374.013243007696,0.0,21.396203697490023,1,0.1901774092897217
2018-01-06 12:00:00+08:00,15.9,20.799159363889537,16457.34250787645,0.0,0.0,26.553995932968103,1,0.19118385659555254
2018-01-06 13:00:00+08:00,15.7,25.799159363889537,16890.77681732984,21374.013243007696,0.0,27.431031885080127,1,0.19134246258114704
2018-01-06 14:00:00+08:00,15.6,20.799159363889537,9763.80917413324,0.0,0.0,14.861519573502033,1,0.18863863564602398
2018-01-06 15:00:00+08:00,15.6,25.799159363889537,4540.300950853661,21374.013243007696,0.0,9.138313587088536,1,0.18682296398881176
2018-01-06 16:00:00+08:00,15.7,20.799159363889537,3351.790737775553,0.0,0.0,7.851313910874899,1,0.18629968483735426
2018-01-06 17:00:00+08:00,15.7,25.799159363889537,1501.5314306231303,21374.013243007696,0.0,3.5594152222793154,1,0.18381998155092508
2018-01-06 18:00:00+08:00,15.7,20.799159363889537,645.3983121408572,0.0,0.0,2.526621439556668,1,0.18284765733495217
2018-01-06 19:00:00+08:00,15.6,25.799159363889537,0.0,21374.013243007696,0.0,0.0,1,0.18044625647846568
2018-01-06 20:00:00+08:00,15.6,20.799159363889537,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-06 21:00:00+08:00,15.2,22.506006821576353,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-06 22:00:00+08:00,14.9,17.506006821576353,0.0,0.0,29628.638959672928,0.0,0,0.18044625647846568
2018-01-06 23:00:00+08:00,14.5,22.506006821576353,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-07 00:00:00+08:00,14.5,17.506006821576353,0.0,0.0,29628.638959672928,0.0,0,0.18044625647846568
2018-01-07 01:00:00+08:00,14.5,22.506006821576353,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-07 02:00:00+08:00,14.5,17.506006821576353,0.0,0.0,29628.638959672928,0.0,0,0.18044625647846568
2018-01-07 03:00:00+08:00,14.7,22.506006821576353,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-07 04:00:00+08:00,14.8,17.506006821576353,0.0,0.0,29628.638959672928,0.0,0,0.18044625647846568
2018-01-07 05:00:00+08:00,15.0,22.506006821576353,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-07 06:00:00+08:00,15.2,17.506006821576353,0.0,0.0,29628.638959672928,0.0,0,0.18044625647846568
2018-01-07 07:00:00+08:00,15.3,22.506006821576353,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-07 08:00:00+08:00,15.5,17.506006821576353,11253.322930218812,0.0,29628.638959672928,40.408517548443776,0,0.1934066744858283
2018-01-07 09:00:00+08:00,16.2,22.506006821576353,16446.14411081911,0.0,0.0,51.745516802043014,0,0.19492848030252857
2018-01-07 10:00:00+08:00,16.9,17.506006821576353,23346.108526914326,0.0,29628.638959672928,63.68652762339981,1,0.1963635848942315
2018-01-07 11:00:00+08:00,17.6,22.506006821576353,32475.24492861166,0.0,0.0,76.03068753424576,1,0.19772569275202545
2018-01-07 12:00:00+08:00,18.2,17.506006821576353,26459.20717005602,0.0,29628.638959672928,45.42653601255182,1,0.19410412971535004
2018-01-07 13:00:00+08:00,18.9,22.506006821576353,25453.27442565112,0.0,0.0,44.031156349244505,1,0.19391440980777996
2018-01-07 14:00:00+08:00,19.5,17.506006821576353,23869.188434312404,0.0,29628.638959672928,49.46507586939168,1,0.19463709163492177
2018-01-07 15:00:00+08:00,19.2,22.506006821576353,18041.908890764586,0.0,0.0,50.303673454277245,1,0.19474499769435305
2018-01-07 16:00:00+08:00,19.0,17.506006821576353,15613.203582045619,0.0,29628.638959672928,46.91136968086296,1,0.194302759670899
2018-01-07 17:00:00+08:00,18.7,22.506006821576353,3597.0568375445964,0.0,0.0,8.04930267601819,1,0.18638430932469888
2018-01-07 18:00:00+08:00,18.5,17.506006821576353,807.2954613387919,0.0,29628.638959672928,3.160938786865313,1,0.1834771704741463
2018-01-07 19:00:00+08:00,18.4,22.506006821576353,0.0,0.0,0.0,0.0,1,0.18044625647846568
2018-01-07 20:00:00+08:00,18.2,17.506006821576353,0.0,0.0,29628.638959672928,0.0,0,0.18044625647846568
2018-01-07 21:00:00+08:00,18.0,22.506006821576353,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-07 22:00:00+08:00,17.7,17.506006821576353,0.0,0.0,29628.638959672928,0.0,0,0.18044625647846568
2018-01-07 23:00:00+08:00,17.5,22.506006821576353,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-08 00:00:00+08:00,17.6,17.506006821576353,0.0,0.0,29628.638959672928,0.0,0,0.18044625647846568
2018-01-08 01:00:00+08:00,17.6,22.506006821576353,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-08 02:00:00+08:00,17.7,17.506006821576353,0.0,0.0,29628.638959672928,0.0,0,0.18044625647846568
2018-01-08 03:00:00+08:00,17.8,22.506006821576353,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-08 04:00:00+08:00,17.9,17.506006821576353,0.0,0.0,29628.638959672928,0.0,0,0.18044625647846568
2018-01-08 05:00:00+08:00,18.0,22.506006821576353,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-08 06:00:00+08:00,18.1,17.506006821576353,0.0,0.0,29628.638959672928,0.0,0,0.18044625647846568
2018-01-08 07:00:00+08:00,18.1,22.506006821576353,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-08 08:00:00+08:00,18.2,17.506006821576353,18448.119666296694,0.0,29628.638959672928,69.08828521864287,1,0.1969723475621971
2018-01-08 09:00:00+08:00,17.5,22.506006821576353,20982.593459638,0.0,0.0,70.81266891096084,1,0.1971623201421805
2018-01-08 10:00:00+08:00,16.9,17.506006821576353,13646.590569224933,0.0,29628.638959672928,36.71064462057253,1,0.19286252011215266
2018-01-08 11:00:00+08:00,16.2,22.506006821576353,12055.524330186056,0.0,0.0,21.540910327771915,1,0.19020764920983166
2018-01-08 12:00:00+08:00,15.4,17.506006821576353,11481.556175235166,0.0,29628.638959672928,15.249332807068148,1,0.1887417393102003
2018-01-08 13:00:00+08:00,14.5,22.506006821576353,11628.341323416564,0.0,0.0,13.943356915319754,1,0.18838670732588478
2018-01-08 14:00:00+08:00,13.7,17.506006821576353,10286.66043174189,0.0,29628.638959672928,14.987646162644127,1,0.18867237340603263
2018-01-08 15:00:00+08:00,13.1,22.506006821576353,5562.57935989877,0.0,0.0,11.793393494469507,1,0.18774623610965116
2018-01-08 16:00:00+08:00,12.6,17.506006821576353,4561.926918345937,0.0,29628.638959672928,10.378396008489798,1,0.18727624100597148
2018-01-08 17:00:00+08:00,12.0,22.506006821576353,2140.1611842580796,0.0,0.0,4.960365267129964,1,0.18481555182240586
2018-01-08 18:00:00+08:00,11.2,17.506006821576353,646.312769120682,0.0,29628.638959672928,2.5310709445430337,1,0.18285251893361304
2018-01-08 19:00:00+08:00,10.3,22.506006821576353,0.0,0.0,0.0,0.0,1,0.18044625647846568
2018-01-08 20:00:00+08:00,9.5,17.506006821576353,0.0,0.0,29628.638959672928,0.0,1,0.18044625647846568
2018-01-08 21:00:00+08:00,9.1,22.506006821576353,0.0,0.0,0.0,0.0,1,0.18044625647846568
2018-01-08 22:00:00+08:00,8.6,17.506006821576353,0.0,0.0,29628.638959672928,0.0,0,0.18044625647846568
2018-01-08 23:00:00+08:00,8.2,12.506006821576353,0.0,0.0,89028.63895967293,0.0,0,0.18044625647846568
2018-01-09 00:00:00+08:00,7.7,17.506006821576353,0.0,0.0,29628.638959672928,0.0,0,0.18044625647846568
2018-01-09 01:00:00+08:00,7.2,12.506006821576353,0.0,0.0,89028.63895967293,0.0,0,0.18044625647846568
2018-01-09 02:00:00+08:00,6.7,17.506006821576353,0.0,0.0,29628.638959672928,0.0,0,0.18044625647846568
2018-01-09 03:00:00+08:00,6.9,12.506006821576353,0.0,0.0,89028.63895967293,0.0,0,0.18044625647846568
2018-01-09 04:00:00+08:00,7.0,17.506006821576353,0.0,0.0,29628.638959672928,0.0,0,0.18044625647846568
2018-01-09 05:00:00+08:00,7.2,12.506006821576353,0.0,0.0,89028.63895967293,0.0,0,0.18044625647846568
2018-01-09 06:00:00+08:00,7.4,17.506006821576353,0.0,0.0,29628.638959672928,0.0,0,0.18044625647846568
2018-01-09 07:00:00+08:00,7.5,12.506006821576353,0.0,0.0,89028.63895967293,0.0,0,0.18044625647846568
2018-01-09 08:00:00+08:00,7.7,17.506006821576353,2613.587439814567,0.0,29628.638959672928,6.655013865321013,1,0.18574939110418967
2018-01-09 09:00:00+08:00,7.4,12.506006821576353,10372.87819122093,0.0,89028.63895967293,29.60887269908309,1,0.1917234565542445
2018-01-09 10:00:00+08:00,7.0,17.506006821576353,14159.309146751788,0.0,29628.638959672928,35.23513174846401,1,0.192636984269861
2018-01-09 11:00:00+08:00,6.7,12.506006821576353,18441.00022289075,0.0,89028.63895967293,33.39689226704305,1,0.1923484282910376
2018-01-09 12:00:00+08:00,6.8,17.506006821576353,20939.624713304813,0.0,29628.638959672928,34.35271732177879,1,0.19249956252351294
2018-01-09 13:00:00+08:00,6.9,12.506006821576353,14649.29469909069,0.0,89028.63895967293,23.01930576708625,1,0.19050932454541206
2018-01-09 14:00:00+08:00,7.0,17.506006821576353,8733.181364191149,0.0,29628.638959672928,13.644470605393215,1,0.18830215040285042
2018-01-09 15:00:00+08:00,7.6,12.506006821576353,4377.904947330588,0.0,89028.63895967293,7.995326207655742,1,0.18636140066922663
2018-01-09 16:00:00+08:00,8.1,17.506006821576353,2740.7196041319066,0.0,29628.638959672928,5.437792300162873,1,0.18510185799305742
2018-01-09 17:00:00+08:00,8.7,12.506006821576353,1100.4682761290444,0.0,89028.63895967293,2.592539884315022,1,0.18291894826230554
2018-01-09 18:00:00+08:00,8.8,17.506006821576353,323.41330963054025,0.0,29628.638959672928,1.2667889970907473,1,0.1810309344975552
2018-01-09 19:00:00+08:00,9.0,12.506006821576353,0.0,0.0,89028.63895967293,0.0,1,0.18044625647846568
2018-01-09 20:00:00+08:00,9.1,17.506006821576353,0.0,0.0,29628.638959672928,0.0,1,0.18044625647846568
2018-01-09 21:00:00+08:00,9.4,12.506006821576353,0.0,0.0,89028.63895967293,0.0,1,0.18044625647846568
2018-01-09 22:00:00+08:00,9.7,17.506006821576353,0.0,0.0,29628.638959672928,0.0,0,0.18044625647846568
2018-01-09 23:00:00+08:00,10.0,12.506006821576353,0.0,0.0,89028.63895967293,0.0,0,0.18044625647846568
2018-01-10 00:00:00+08:00,10.2,17.506006821576353,0.0,0.0,29628.638959672928,0.0,0,0.18044625647846568
2018-01-10 01:00:00+08:00,10.3,12.506006821576353,0.0,0.0,89028.63895967293,0.0,0,0.18044625647846568
2018-01-10 02:00:00+08:00,10.5,17.506006821576353,0.0,0.0,29628.638959672928,0.0,0,0.18044625647846568
2018-01-10 03:00:00+08:00,10.3,12.506006821576353,0.0,0.0,89028.63895967293,0.0,0,0.18044625647846568
2018-01-10 04:00:00+08:00,10.2,17.506006821576353,0.0,0.0,29628.638959672928,0.0,0,0.18044625647846568
2018-01-10 05:00:00+08:00,10.0,12.506006821576353,0.0,0.0,89028.63895967293,0.0,0,0.18044625647846568
2018-01-10 06:00:00+08:00,10.1,17.506006821576353,0.0,0.0,29628.638959672928,0.0,0,0.18044625647846568
2018-01-10 07:00:00+08:00,10.1,12.506006821576353,0.0,0.0,89028.63895967293,0.0,0,0.18044625647846568
