time,T_out,T_in,Q_solar_W,Cooling_Load_W,Heating_Load_W,Illuminance_in_lux,Occupied,DGP
2014-04-26 17:00:00+08:00,25.6,30.098361516077127,28589.113103075495,72448.53481099627,0.0,93.99819215128105,1,0.19955730431816734
2014-04-26 18:00:00+08:00,25.7,35.09836151607713,935.5301976069939,131848.53481099627,0.0,2.311161426725824,1,0.18260303482051196
2014-04-26 19:00:00+08:00,25.7,30.098361516077127,0.0,72448.53481099627,0.0,0.0,1,0.18044625647846568
2014-04-26 20:00:00+08:00,25.8,35.09836151607713,0.0,131848.53481099627,0.0,0.0,0,0.18044625647846568
2014-04-26 21:00:00+08:00,25.8,30.098361516077127,0.0,72448.53481099627,0.0,0.0,0,0.18044625647846568
2014-04-26 22:00:00+08:00,25.8,35.055614976649295,0.0,131340.70592259362,0.0,0.0,0,0.18044625647846568
2014-04-26 23:00:00+08:00,25.8,30.055614976649295,0.0,71940.70592259362,0.0,0.0,0,0.18044625647846568
2014-04-27 00:00:00+08:00,25.3,34.844726092953636,0.0,128835.34598428919,0.0,0.0,0,0.18044625647846568
2014-04-27 01:00:00+08:00,24.9,29.844726092953636,0.0,69435.34598428919,0.0,0.0,0,0.18044625647846568
2014-04-27 02:00:00+08:00,24.4,33.28059528740377,0.0,110253.47201435678,0.0,0.0,0,0.18044625647846568
2014-04-27 03:00:00+08:00,24.3,28.28059528740377,0.0,50853.47201435679,0.0,0.0,0,0.18044625647846568
2014-04-27 04:00:00+08:00,24.1,33.28059528740377,0.0,110253.47201435678,0.0,0.0,0,0.18044625647846568
2014-04-27 05:00:00+08:00,24.0,28.28059528740377,0.0,50853.47201435679,0.0,0.0,0,0.18044625647846568
2014-04-27 06:00:00+08:00,24.9,33.28059528740377,40526.63218932647,110253.47201435678,0.0,147.32109375254086,0,0.20438247278442684
2014-04-27 07:00:00+08:00,25.7,28.28059528740377,86498.18750723246,50853.47201435679,0.0,298.2208343123604,0,0.21603920992859688
2014-04-27 08:00:00+08:00,26.6,33.28059528740377,132217.8576909285,110253.47201435678,0.0,423.2889226463386,0,0.22483495807005316
2014-04-27 09:00:00+08:00,27.5,28.28059528740377,158979.28191608994,50853.47201435679,0.0,451.910696381099,0,0.2267915463198234
2014-04-27 10:00:00+08:00,28.3,33.28059528740377,148961.2521157808,110253.47201435678,0.0,351.74067351657794,1,0.2198608389025208
2014-04-27 11:00:00+08:00,29.2,38.28059528740377,96314.98429894219,169653.47201435678,0.0,164.56343057855634,1,0.20582258912105209
2014-04-27 12:00:00+08:00,30.0,33.28059528740377,44752.42480517553,110253.47201435678,0.0,37.837112690973974,1,0.1930313349693823
2014-04-27 13:00:00+08:00,30.9,38.28059528740377,31631.765943794726,169653.47201435678,0.0,20.942253403933506,1,0.19008167096657846
2014-04-27 14:00:00+08:00,31.7,33.28059528740377,46237.24547940399,110253.47201435678,0.0,58.16521371289617,1,0.19571711743239534
2014-04-27 15:00:00+08:00,31.3,38.28059528740377,51745.30526046048,169653.47201435678,0.0,99.6481958107962,1,0.20010534295200544
2014-04-27 16:00:00+08:00,31.0,33.28059528740377,43210.80364700506,110253.47201435678,0.0,111.64735752228987,1,0.20123444324142964
2014-04-27 17:00:00+08:00,30.6,38.28059528740377,17573.199348181257,169653.47201435678,0.0,53.50581517229209,1,0.19514915180260783
2014-04-27 18:00:00+08:00,30.1,33.28059528740377,934.3710694935999,110253.47201435678,0.0,2.305136946063765,1,0.18259591985444681
2014-04-27 19:00:00+08:00,29.6,38.28059528740377,0.0,169653.47201435678,0.0,0.0,1,0.18044625647846568
2014-04-27 20:00:00+08:00,29.1,33.28059528740377,0.0,110253.47201435678,0.0,0.0,0,0.18044625647846568
2014-04-27 21:00:00+08:00,28.9,36.13277144048233,0.0,144137.32471293007,0.0,0.0,0,0.18044625647846568
2014-04-27 22:00:00+08:00,28.7,31.13277144048233,0.0,84737.32471293007,0.0,0.0,0,0.18044625647846568
2014-04-27 23:00:00+08:00,28.5,36.13277144048233,0.0,144137.32471293007,0.0,0.0,0,0.18044625647846568
2014-04-28 00:00:00+08:00,28.1,31.13277144048233,0.0,84737.32471293007,0.0,0.0,0,0.18044625647846568
2014-04-28 01:00:00+08:00,27.8,36.13277144048233,0.0,144137.32471293007,0.0,0.0,0,0.18044625647846568
2014-04-28 02:00:00+08:00,27.4,31.13277144048233,0.0,84737.32471293007,0.0,0.0,0,0.18044625647846568
2014-04-28 03:00:00+08:00,27.0,36.13277144048233,0.0,144137.32471293007,0.0,0.0,0,0.18044625647846568
2014-04-28 04:00:00+08:00,26.7,31.13277144048233,0.0,84737.32471293007,0.0,0.0,0,0.18044625647846568
2014-04-28 05:00:00+08:00,26.3,36.13277144048233,0.0,144137.32471293007,0.0,0.0,0,0.18044625647846568
2014-04-28 06:00:00+08:00,26.4,31.13277144048233,51917.21499625703,84737.32471293007,0.0,193.50177722328618,0,0.2081551959851919
2014-04-28 07:00:00+08:00,26.5,36.13277144048233,103050.16751940212,144137.32471293007,0.0,363.3610726682283,0,0.22067798934762856
2014-04-28 08:00:00+08:00,26.6,31.13277144048233,129573.01892834168,84737.32471293007,0.0,417.0214528818901,1,0.22440423305642443
2014-04-28 09:00:00+08:00,27.3,36.13277144048233,136867.44935880322,144137.32471293007,0.0,386.3719902344984,1,0.22228484732820614
2014-04-28 10:00:00+08:00,28.0,31.13277144048233,135327.40862847283,84737.32471293007,0.0,318.68433536597865,1,0.21751268739128563
2014-04-28 11:00:00+08:00,28.7,36.13277144048233,101479.26954314367,144137.32471293007,0.0,177.36739166850484,1,0.20686628267141374
2014-04-28 12:00:00+08:00,29.5,31.496931554692914,51717.684149138404,89063.54686975182,0.0,48.17930127897049,1,0.19446986705760172
2014-04-28 13:00:00+08:00,30.2,36.496931554692914,37771.518694475264,148463.54686975182,0.0,30.15016136277012,1,0.19181552638401603
2014-04-28 14:00:00+08:00,31.0,31.496931554692914,68935.5103386943,89063.54686975182,0.0,107.72328042354182,1,0.20086997201654264
2014-04-28 15:00:00+08:00,30.9,36.496931554692914,89478.64104951815,148463.54686975182,0.0,204.22173760815386,1,0.20899745835806563
2014-04-28 16:00:00+08:00,30.7,34.236699185269124,82993.18486936427,121611.9863209972,0.0,240.32543151120228,1,0.21176588733379692
2014-04-28 17:00:00+08:00,30.6,39.236699185269124,57159.495829670064,181011.9863209972,0.0,195.06113705136138,1,0.2082783738642447
2014-04-28 18:00:00+08:00,29.6,34.236699185269124,1049.8455110715222,121611.9863209972,0.0,2.58644181724494,1,0.1829124182495183
2014-04-28 19:00:00+08:00,28.5,39.236699185269124,0.0,181011.9863209972,0.0,0.0,1,0.18044625647846568
2014-04-28 20:00:00+08:00,27.5,34.236699185269124,0.0,121611.9863209972,0.0,0.0,1,0.18044625647846568
2014-04-28 21:00:00+08:00,27.0,39.236699185269124,0.0,181011.9863209972,0.0,0.0,1,0.18044625647846568
2014-04-28 22:00:00+08:00,26.4,34.236699185269124,0.0,121611.9863209972,0.0,0.0,0,0.18044625647846568
2014-04-28 23:00:00+08:00,25.9,29.236699185269124,0.0,62211.986320997195,0.0,0.0,0,0.18044625647846568
2014-04-29 00:00:00+08:00,25.5,34.236699185269124,0.0,121611.9863209972,0.0,0.0,0,0.18044625647846568
2014-04-29 01:00:00+08:00,25.2,29.236699185269124,0.0,62211.986320997195,0.0,0.0,0,0.18044625647846568
2014-04-29 02:00:00+08:00,24.8,34.236699185269124,0.0,121611.9863209972,0.0,0.0,0,0.18044625647846568
2014-04-29 03:00:00+08:00,24.9,29.236699185269124,0.0,62211.986320997195,0.0,0.0,0,0.18044625647846568
2014-04-29 04:00:00+08:00,25.0,34.236699185269124,0.0,121611.9863209972,0.0,0.0,0,0.18044625647846568
2014-04-29 05:00:00+08:00,25.1,29.236699185269124,0.0,62211.986320997195,0.0,0.0,0,0.18044625647846568
2014-04-29 06:00:00+08:00,25.7,34.236699185269124,67796.94087609123,121611.9863209972,0.0,254.3332940862841,0,0.21281620620709416
2014-04-29 07:00:00+08:00,26.4,29.236699185269124,117184.83618831025,62211.986320997195,0.0,415.77627774610744,0,0.22431855686875535
2014-04-29 08:00:00+08:00,27.0,34.236699185269124,152121.7319189695,121611.9863209972,0.0,495.651420843299,1,0.229752128982181
2014-04-29 09:00:00+08:00,28.3,33.483593035241455,153315.27985227908,112665.08525866849,0.0,435.3530993947493,1,0.22566169347981904
2014-04-29 10:00:00+08:00,29.7,38.483593035241455,129455.08057003142,172065.0852586685,0.0,300.12569788139865,1,0.21617707968806404
2014-04-29 11:00:00+08:00,31.0,33.483593035241455,94993.66469306465,112665.08525866849,0.0,162.36252688124108,1,0.20564110831720495
2014-04-29 12:00:00+08:00,30.1,38.483593035241455,46220.92401340594,172065.0852586685,0.0,41.2653124391885,1,0.1935288649837965
2014-04-29 13:00:00+08:00,29.3,33.483593035241455,29748.1724480185,112665.08525866849,0.0,21.198148177756174,1,0.19013580405259994
2014-04-29 14:00:00+08:00,28.4,38.483593035241455,40435.308257248704,172065.0852586685,0.0,53.226500093212124,1,0.19511437302839746
2014-04-29 15:00:00+08:00,28.3,33.483593035241455,40543.37047293635,112665.08525866849,0.0,81.4856834733762,1,0.1982980321235352
2014-04-29 16:00:00+08:00,28.2,38.483593035241455,27768.042712090715,172065.0852586685,0.0,71.64971775280326,1,0.19725383015425202
2014-04-29 17:00:00+08:00,28.1,33.483593035241455,9660.051947196329,112665.08525866849,0.0,28.832479385589096,1,0.19158962922710762
2014-04-29 18:00:00+08:00,27.4,38.483593035241455,699.0044653086519,172065.0852586685,0.0,1.719699904145535,1,0.18181391163326463
2014-04-29 19:00:00+08:00,26.8,33.483593035241455,0.0,112665.08525866849,0.0,0.0,1,0.18044625647846568
2014-04-29 20:00:00+08:00,26.1,38.483593035241455,0.0,172065.0852586685,0.0,0.0,1,0.18044625647846568
2014-04-29 21:00:00+08:00,26.0,33.483593035241455,0.0,112665.08525866849,0.0,0.0,1,0.18044625647846568
2014-04-29 22:00:00+08:00,25.9,38.483593035241455,0.0,172065.0852586685,0.0,0.0,0,0.18044625647846568
2014-04-29 23:00:00+08:00,25.8,33.483593035241455,0.0,112665.08525866849,0.0,0.0,0,0.18044625647846568
2014-04-30 00:00:00+08:00,25.3,28.483593035241455,0.0,53265.085258668485,0.0,0.0,0,0.18044625647846568
2014-04-30 01:00:00+08:00,24.7,33.483593035241455,0.0,112665.08525866849,0.0,0.0,0,0.18044625647846568
2014-04-30 02:00:00+08:00,24.2,28.483593035241455,0.0,53265.085258668485,0.0,0.0,0,0.18044625647846568
2014-04-30 03:00:00+08:00,24.1,33.483593035241455,0.0,112665.08525866849,0.0,0.0,0,0.18044625647846568
2014-04-30 04:00:00+08:00,23.9,28.483593035241455,0.0,53265.085258668485,0.0,0.0,0,0.18044625647846568
2014-04-30 05:00:00+08:00,23.8,33.483593035241455,0.0,112665.08525866849,0.0,0.0,0,0.18044625647846568
2014-04-30 06:00:00+08:00,24.1,28.483593035241455,32533.480092533762,53265.085258668485,0.0,117.9443587016162,0,0.2018105932809994
2014-04-30 07:00:00+08:00,24.3,33.483593035241455,73587.92393965411,112665.08525866849,0.0,250.75097911814595,0,0.21254871552718507
2014-04-30 08:00:00+08:00,24.6,28.483593035241455,109611.69818099854,53265.085258668485,0.0,343.56045357830175,1,0.21928313210965256
2014-04-30 09:00:00+08:00,25.2,33.483593035241455,125765.48757972913,112665.08525866849,0.0,343.18259660926424,1,0.21925639577759393
2014-04-30 10:00:00+08:00,25.8,28.639490127964798,106175.75853969977,55117.142720221804,0.0,229.34100347731246,1,0.21093360556478633
2014-04-30 11:00:00+08:00,26.4,33.6394901279648,67211.30334626656,114517.1427202218,0.0,100.38407124420797,1,0.20017589439575056
2014-04-30 12:00:00+08:00,26.6,28.639490127964798,33150.228088601914,55117.142720221804,0.0,24.247494893848128,1,0.19075064228334854
2014-04-30 13:00:00+08:00,26.8,33.6394901279648,20910.306131333444,114517.1427202218,0.0,12.776304641993896,1,0.18804873171222786
2014-04-30 14:00:00+08:00,27.0,28.639490127964798,29143.87404740919,55117.142720221804,0.0,35.25820497604149,1,0.19264055135504693
2014-04-30 15:00:00+08:00,26.8,33.6394901279648,36411.36524166421,114517.1427202218,0.0,71.49850346158253,1,0.19723733214588557
2014-04-30 16:00:00+08:00,26.6,28.639490127964798,27596.126582927478,55117.142720221804,0.0,69.81351143014977,1,0.19705248725538685
2014-04-30 17:00:00+08:00,26.4,33.6394901279648,12726.033795160267,114517.1427202218,0.0,38.04371366815318,1,0.193061995078404
2014-04-30 18:00:00+08:00,25.7,28.639490127964798,698.1014055253044,55117.142720221804,0.0,1.7150721907561504,1,0.1818068674334054
2014-04-30 19:00:00+08:00,25.5,33.6394901279648,0.0,114517.1427202218,0.0,0.0,1,0.18044625647846568
2014-04-30 20:00:00+08:00,25.2,28.639490127964798,0.0,55117.142720221804,0.0,0.0,1,0.18044625647846568
2014-04-30 21:00:00+08:00,25.5,33.6394901279648,0.0,114517.1427202218,0.0,0.0,1,0.18044625647846568
2014-04-30 22:00:00+08:00,26.0,28.639490127964798,0.0,55117.142720221804,0.0,0.0,0,0.18044625647846568
2014-04-30 23:00:00+08:00,26.5,33.6394901279648,0.0,114517.1427202218,0.0,0.0,0,0.18044625647846568
2011-05-01 00:00:00+08:00,27.0,28.639490127964798,0.0,55117.142720221804,0.0,0.0,0,0.18044625647846568
2011-05-01 01:00:00+08:00,27.0,33.6394901279648,0.0,114517.1427202218,0.0,0.0,0,0.18044625647846568
2011-05-01 02:00:00+08:00,27.0,28.639490127964798,0.0,55117.142720221804,0.0,0.0,0,0.18044625647846568
2011-05-01 03:00:00+08:00,27.0,33.6394901279648,0.0,114517.1427202218,0.0,0.0,0,0.18044625647846568
2011-05-01 04:00:00+08:00,27.1,28.639490127964798,0.0,55117.142720221804,0.0,0.0,0,0.18044625647846568
2011-05-01 05:00:00+08:00,27.4,33.6394901279648,0.0,114517.1427202218,0.0,0.0,0,0.18044625647846568
2011-05-01 06:00:00+08:00,27.0,28.639490127964798,17246.98081240232,55117.142720221804,0.0,56.05036223382076,0,0.1954620844586921
2011-05-01 07:00:00+08:00,27.3,33.6394901279648,39275.901730153324,114517.1427202218,0.0,117.33952708231865,0,0.20175569550806619
2011-05-01 08:00:00+08:00,28.2,28.639490127964798,62313.70436475323,55117.142720221804,0.0,168.87237604914682,0,0.2061760721414743
2011-05-01 09:00:00+08:00,28.9,33.6394901279648,74164.55205544157,114517.1427202218,0.0,181.6702610672184,0,0.20721271240837144
2011-05-01 10:00:00+08:00,30.1,28.639490127964798,69757.50130420679,55117.142720221804,0.0,141.00603543146224,1,0.20384351255909033
2011-05-01 11:00:00+08:00,30.3,33.6394901279648,52773.553820990164,114517.1427202218,0.0,76.02555826550034,1,0.19772514694200308
2011-05-01 12:00:00+08:00,31.1,31.519430046369646,27607.09820481021,89330.8289508714,0.0,18.683771617699662,1,0.18958380140258235
2011-05-01 13:00:00+08:00,31.3,36.51943004636965,17107.429198051377,148730.82895087142,0.0,7.220670850898935,1,0.1860185248897744
2011-05-01 14:00:00+08:00,31.5,31.51943004636965,21033.22096839885,89330.82895087144,0.0,11.761838244154232,1,0.18773622347293314
2011-05-01 15:00:00+08:00,30.9,36.51943004636965,20883.6537272138,148730.82895087142,0.0,20.362488511958837,1,0.18995739983381651
2011-05-01 16:00:00+08:00,31.3,31.51943004636965,12563.258587197564,89330.82895087144,0.0,16.6251664084508,1,0.18909335293206822
2011-05-01 17:00:00+08:00,30.7,36.51943004636965,7577.989199825513,148730.82895087142,0.0,17.323517763024903,1,0.1892641545687487
