time,T_out,T_in,Q_solar_W,Cooling_Load_W,Heating_Load_W,Illuminance_in_lux,Occupied,DGP
2018-01-04 01:00:00+08:00,18.8,26.149665450713123,0.0,25538.025554471897,0.0,0.0,0,0.18044625647846568
2018-01-04 02:00:00+08:00,19.0,21.149665450713123,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-04 03:00:00+08:00,19.0,26.149665450713123,0.0,25538.025554471897,0.0,0.0,0,0.18044625647846568
2018-01-04 04:00:00+08:00,18.9,21.149665450713123,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-04 05:00:00+08:00,18.9,26.149665450713123,0.0,25538.025554471897,0.0,0.0,0,0.18044625647846568
2018-01-04 06:00:00+08:00,15.4,21.149665450713123,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-04 07:00:00+08:00,19.1,26.149665450713123,0.0,25538.025554471897,0.0,0.0,0,0.18044625647846568
2018-01-04 08:00:00+08:00,19.5,21.149665450713123,10553.658949598217,0.0,0.0,36.0122824414345,1,0.19275641742226915
2018-01-04 09:00:00+08:00,20.5,26.149665450713123,49969.171191132984,25538.025554471897,0.0,175.76245171586552,1,0.20673653400911673
2018-01-04 10:00:00+08:00,21.5,21.149665450713123,114384.84480927643,0.0,0.0,391.882319742806,1,0.22266755858459342
2018-01-04 11:00:00+08:00,22.5,26.149665450713123,153776.9371128929,25538.025554471897,0.0,480.76840367076704,1,0.22874847316151223
2018-01-04 12:00:00+08:00,22.9,31.149665450713123,143805.32333816733,84938.0255544719,0.0,404.02949584321533,1,0.22350857248021444
2018-01-04 13:00:00+08:00,23.4,26.149665450713123,114913.1297380298,25538.025554471897,0.0,299.0525722347421,1,0.21609942792199807
2018-01-04 14:00:00+08:00,23.8,31.149665450713123,77110.04151690389,84938.0255544719,0.0,206.46112590455644,1,0.20917211348178127
2018-01-04 15:00:00+08:00,23.0,26.149665450713123,53664.583860536644,25538.025554471897,0.0,172.45227801835534,1,0.2064679835255909
2018-01-04 16:00:00+08:00,22.2,31.149665450713123,48955.83559015165,84938.0255544719,0.0,166.17714853023764,1,0.2059552482677184
2018-01-04 17:00:00+08:00,21.4,26.149665450713123,4508.364475620389,25538.025554471897,0.0,10.72960986048756,1,0.18739714821691997
2018-01-04 18:00:00+08:00,20.7,31.149665450713123,1450.4409656121393,84938.0255544719,0.0,5.676625312383185,1,0.1852375011764287
2018-01-04 19:00:00+08:00,20.0,26.149665450713123,0.0,25538.025554471897,0.0,0.0,1,0.18044625647846568
2018-01-04 20:00:00+08:00,19.3,31.149665450713123,0.0,84938.0255544719,0.0,0.0,1,0.18044625647846568
2018-01-04 21:00:00+08:00,19.2,26.149665450713123,0.0,25538.025554471897,0.0,0.0,1,0.18044625647846568
2018-01-04 22:00:00+08:00,19.1,31.149665450713123,0.0,84938.0255544719,0.0,0.0,0,0.18044625647846568
2018-01-04 23:00:00+08:00,19.0,26.149665450713123,0.0,25538.025554471897,0.0,0.0,0,0.18044625647846568
2018-01-05 00:00:00+08:00,19.0,21.149665450713123,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-05 01:00:00+08:00,19.0,26.149665450713123,0.0,25538.025554471897,0.0,0.0,0,0.18044625647846568
2018-01-05 02:00:00+08:00,19.0,21.149665450713123,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-05 03:00:00+08:00,18.8,26.149665450713123,0.0,25538.025554471897,0.0,0.0,0,0.18044625647846568
2018-01-05 04:00:00+08:00,18.7,21.149665450713123,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-05 05:00:00+08:00,18.5,26.149665450713123,0.0,25538.025554471897,0.0,0.0,0,0.18044625647846568
2018-01-05 06:00:00+08:00,16.0,21.149665450713123,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-05 07:00:00+08:00,19.5,26.149665450713123,0.0,25538.025554471897,0.0,0.0,0,0.18044625647846568
2018-01-05 08:00:00+08:00,19.8,21.149665450713123,14683.052945177891,0.0,0.0,53.88629055152608,1,0.1951963867689538
2018-01-05 09:00:00+08:00,21.0,26.149665450713123,21045.894632742536,25538.025554471897,0.0,65.55890558686407,1,0.19657705980463436
2018-01-05 10:00:00+08:00,22.3,21.149665450713123,49334.393179140134,0.0,0.0,153.85857341584665,1,0.2049336235159765
2018-01-05 11:00:00+08:00,23.5,26.149665450713123,87978.58848188768,25538.025554471897,0.0,256.81809490143695,1,0.21300131474333353
2018-01-05 12:00:00+08:00,23.3,30.09492291982125,95475.14017380544,72407.68428747646,0.0,249.9495228252712,1,0.21248876876472395
2018-01-05 13:00:00+08:00,23.0,25.09492291982125,62630.17103257901,13007.684287476459,0.0,141.86168153573374,1,0.2039169355994602
2018-01-05 14:00:00+08:00,22.8,30.09492291982125,27983.110489736137,72407.68428747646,0.0,54.360871603524885,1,0.19525508182557436
2018-01-05 15:00:00+08:00,22.3,25.09492291982125,12273.584370542007,13007.684287476459,0.0,27.196832423683787,1,0.19130041632313652
2018-01-05 16:00:00+08:00,21.9,30.09492291982125,8316.50049087414,72407.68428747646,0.0,20.107745072207315,1,0.18990205885659595
2018-01-05 17:00:00+08:00,21.4,25.09492291982125,2803.90703925912,13007.684287476459,0.0,6.660030720979737,1,0.18575185630263605
2018-01-05 18:00:00+08:00,20.3,30.09492291982125,806.2492723905432,72407.68428747646,0.0,3.155856355584741,1,0.1834725690293797
2018-01-05 19:00:00+08:00,19.1,25.09492291982125,0.0,13007.684287476459,0.0,0.0,1,0.18044625647846568
2018-01-05 20:00:00+08:00,18.0,30.09492291982125,0.0,72407.68428747646,0.0,0.0,1,0.18044625647846568
2018-01-05 21:00:00+08:00,17.9,25.09492291982125,0.0,13007.684287476459,0.0,0.0,1,0.18044625647846568
2018-01-05 22:00:00+08:00,17.9,30.09492291982125,0.0,72407.68428747646,0.0,0.0,0,0.18044625647846568
2018-01-05 23:00:00+08:00,17.8,25.09492291982125,0.0,13007.684287476459,0.0,0.0,0,0.18044625647846568
2018-01-06 00:00:00+08:00,17.5,20.09492291982125,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-06 01:00:00+08:00,17.1,25.09492291982125,0.0,13007.684287476459,0.0,0.0,0,0.18044625647846568
2018-01-06 02:00:00+08:00,16.8,20.09492291982125,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-06 03:00:00+08:00,16.7,25.09492291982125,0.0,13007.684287476459,0.0,0.0,0,0.18044625647846568
2018-01-06 04:00:00+08:00,16.6,20.09492291982125,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-06 05:00:00+08:00,16.5,25.09492291982125,0.0,13007.684287476459,0.0,0.0,0,0.18044625647846568
2018-01-06 06:00:00+08:00,16.6,20.09492291982125,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-06 07:00:00+08:00,16.8,25.09492291982125,0.0,13007.684287476459,0.0,0.0,0,0.18044625647846568
2018-01-06 08:00:00+08:00,16.9,20.09492291982125,2366.8825387225115,0.0,0.0,6.022932578153849,0,0.18542623720024926
2018-01-06 09:00:00+08:00,16.9,25.09492291982125,5620.4755470619975,13007.684287476459,0.0,13.328577987343383,0,0.18821132472155416
2018-01-06 10:00:00+08:00,16.8,20.09492291982125,10290.666062742395,0.0,0.0,21.761735942170592,1,0.1902535425004714
2018-01-06 11:00:00+08:00,16.8,25.09492291982125,13400.9115943768,13007.684287476459,0.0,21.528322926794853,1,0.19020502402961398
2018-01-06 12:00:00+08:00,16.7,20.09492291982125,16621.975721506406,0.0,0.0,26.66652419726515,1,0.19120438426661374
2018-01-06 13:00:00+08:00,16.5,25.09492291982125,17047.083314920696,13007.684287476459,0.0,27.535336198585853,1,0.1913611181348968
2018-01-06 14:00:00+08:00,16.4,20.09492291982125,9842.464204877264,0.0,0.0,14.962778586208517,1,0.18866573744269693
2018-01-06 15:00:00+08:00,16.4,25.09492291982125,4599.108244890277,13007.684287476459,0.0,9.241783836065466,1,0.186862512749844
2018-01-06 16:00:00+08:00,16.5,20.09492291982125,3351.790737775553,0.0,0.0,7.851313910874899,1,0.18629968483735426
2018-01-06 17:00:00+08:00,16.5,25.09492291982125,1501.5314306231303,13007.684287476459,0.0,3.5594152222793154,1,0.18381998155092508
2018-01-06 18:00:00+08:00,16.5,20.09492291982125,645.3983121408572,0.0,0.0,2.526621439556668,1,0.18284765733495217
2018-01-06 19:00:00+08:00,16.4,25.09492291982125,0.0,13007.684287476459,0.0,0.0,1,0.18044625647846568
2018-01-06 20:00:00+08:00,16.4,20.09492291982125,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-06 21:00:00+08:00,16.0,25.09492291982125,0.0,13007.684287476459,0.0,0.0,0,0.18044625647846568
2018-01-06 22:00:00+08:00,15.7,20.09492291982125,0.0,0.0,0.0,0.0,0,0.18044625647846568
2018-01-06 23:00:00+08:00,15.3,24.18977784584851,0.0,2254.5608086803068,0.0,0.0,0,0.18044625647846568
2018-01-07 00:00:00+08:00,15.3,19.18977784584851,0.0,0.0,9625.439191319694,0.0,0,0.18044625647846568
2018-01-07 01:00:00+08:00,15.3,24.18977784584851,0.0,2254.5608086803068,0.0,0.0,0,0.18044625647846568
2018-01-07 02:00:00+08:00,15.3,19.18977784584851,0.0,0.0,9625.439191319694,0.0,0,0.18044625647846568
2018-01-07 03:00:00+08:00,15.5,24.18977784584851,0.0,2254.5608086803068,0.0,0.0,0,0.18044625647846568
2018-01-07 04:00:00+08:00,15.6,19.18977784584851,0.0,0.0,9625.439191319694,0.0,0,0.18044625647846568
2018-01-07 05:00:00+08:00,15.8,24.18977784584851,0.0,2254.5608086803068,0.0,0.0,0,0.18044625647846568
2018-01-07 06:00:00+08:00,16.0,19.18977784584851,0.0,0.0,9625.439191319694,0.0,0,0.18044625647846568
2018-01-07 07:00:00+08:00,16.1,24.18977784584851,0.0,2254.5608086803068,0.0,0.0,0,0.18044625647846568
2018-01-07 08:00:00+08:00,16.3,19.18977784584851,11209.031022238643,0.0,9625.439191319694,40.408517548443776,0,0.1934066744858283
2018-01-07 09:00:00+08:00,17.0,24.18977784584851,16594.30587365013,2254.5608086803068,0.0,51.96168254021133,0,0.19495577246020276
2018-01-07 10:00:00+08:00,17.7,19.18977784584851,23385.068772741415,0.0,9625.439191319694,63.84659039665088,1,0.19638194152566596
2018-01-07 11:00:00+08:00,18.4,24.18977784584851,32929.198535864336,2254.5608086803068,0.0,77.08490032840955,1,0.19783755654970692
2018-01-07 12:00:00+08:00,19.0,19.18977784584851,26652.726805532842,0.0,9625.439191319694,45.65046519524196,1,0.19413429517807018
2018-01-07 13:00:00+08:00,19.7,24.18977784584851,25701.41126643273,2254.5608086803068,0.0,44.23850730114461,1,0.19394279632173017
2018-01-07 14:00:00+08:00,20.3,19.18977784584851,24132.716812680264,0.0,9625.439191319694,50.07824108827745,1,0.1947160781305195
2018-01-07 15:00:00+08:00,20.0,24.18977784584851,18261.310965495013,2254.5608086803068,0.0,50.790716160568216,1,0.1948072611257964
2018-01-07 16:00:00+08:00,19.8,19.18977784584851,15686.795860972796,0.0,9625.439191319694,47.50726339363666,1,0.1943815752612264
2018-01-07 17:00:00+08:00,19.5,24.18977784584851,3402.499009948175,2254.5608086803068,0.0,8.04930267601819,1,0.18638430932469888
2018-01-07 18:00:00+08:00,19.3,19.18977784584851,807.2954613387919,0.0,9625.439191319694,3.160938786865313,1,0.1834771704741463
2018-01-07 19:00:00+08:00,19.2,24.18977784584851,0.0,2254.5608086803068,0.0,0.0,1,0.18044625647846568
2018-01-07 20:00:00+08:00,19.0,19.18977784584851,0.0,0.0,9625.439191319694,0.0,0,0.18044625647846568
2018-01-07 21:00:00+08:00,18.8,24.18977784584851,0.0,2254.5608086803068,0.0,0.0,0,0.18044625647846568
2018-01-07 22:00:00+08:00,18.5,19.18977784584851,0.0,0.0,9625.439191319694,0.0,0,0.18044625647846568
2018-01-07 23:00:00+08:00,18.3,24.18977784584851,0.0,2254.5608086803068,0.0,0.0,0,0.18044625647846568
2018-01-08 00:00:00+08:00,18.4,19.18977784584851,0.0,0.0,9625.439191319694,0.0,0,0.18044625647846568
2018-01-08 01:00:00+08:00,18.4,24.18977784584851,0.0,2254.5608086803068,0.0,0.0,0,0.18044625647846568
2018-01-08 02:00:00+08:00,18.5,19.18977784584851,0.0,0.0,9625.439191319694,0.0,0,0.18044625647846568
2018-01-08 03:00:00+08:00,18.6,24.18977784584851,0.0,2254.5608086803068,0.0,0.0,0,0.18044625647846568
2018-01-08 04:00:00+08:00,18.7,19.18977784584851,0.0,0.0,9625.439191319694,0.0,0,0.18044625647846568
2018-01-08 05:00:00+08:00,18.8,24.18977784584851,0.0,2254.5608086803068,0.0,0.0,0,0.18044625647846568
2018-01-08 06:00:00+08:00,18.9,19.18977784584851,0.0,0.0,9625.439191319694,0.0,0,0.18044625647846568
2018-01-08 07:00:00+08:00,18.9,24.18977784584851,0.0,2254.5608086803068,0.0,0.0,0,0.18044625647846568
2018-01-08 08:00:00+08:00,19.0,19.18977784584851,18657.457418835053,0.0,9625.439191319694,70.13884263789915,1,0.19708832217209973
2018-01-08 09:00:00+08:00,18.3,24.18977784584851,21416.5580435681,2254.5608086803068,0.0,72.01864747895621,1,0.19729402048015443
2018-01-08 10:00:00+08:00,17.7,19.18977784584851,13790.12695599627,0.0,9625.439191319694,36.8705503981508,1,0.19288665654888096
2018-01-08 11:00:00+08:00,17.0,24.18977784584851,12151.86219953684,2254.5608086803068,0.0,21.67203678603616,1,0.19023493733179642
2018-01-08 12:00:00+08:00,16.2,19.18977784584851,11578.182328487856,0.0,9625.439191319694,15.360694641046482,1,0.1887710045090677
2018-01-08 13:00:00+08:00,15.3,24.18977784584851,11655.6562228251,2254.5608086803068,0.0,14.046366060959148,1,0.18841554872444954
2018-01-08 14:00:00+08:00,14.5,19.18977784584851,10365.115208994759,0.0,9625.439191319694,15.087656606500973,1,0.18869898330608276
2018-01-08 15:00:00+08:00,13.9,24.18977784584851,5621.236772410779,2254.5608086803068,0.0,11.895788653021707,1,0.1877785914544911
2018-01-08 16:00:00+08:00,13.4,19.18977784584851,4524.795748159161,0.0,9625.439191319694,10.378396008489798,1,0.18727624100597148
2018-01-08 17:00:00+08:00,12.8,24.18977784584851,2101.1273950032496,2254.5608086803068,0.0,4.960365267129964,1,0.18481555182240586
2018-01-08 18:00:00+08:00,12.0,19.18977784584851,646.312769120682,0.0,9625.439191319694,2.5310709445430337,1,0.18285251893361304
2018-01-08 19:00:00+08:00,11.1,24.18977784584851,0.0,2254.5608086803068,0.0,0.0,1,0.18044625647846568
2018-01-08 20:00:00+08:00,10.3,19.18977784584851,0.0,0.0,9625.439191319694,0.0,1,0.18044625647846568
2018-01-08 21:00:00+08:00,9.9,23.961099509414563,0.0,0.0,0.0,0.0,1,0.18044625647846568
2018-01-08 22:00:00+08:00,9.4,18.961099509414563,0.0,0.0,12342.137828154993,0.0,0,0.18044625647846568
2018-01-08 23:00:00+08:00,9.0,13.961099509414563,0.0,0.0,71742.137828155,0.0,0,0.18044625647846568
2018-01-09 00:00:00+08:00,8.5,18.961099509414563,0.0,0.0,12342.137828154993,0.0,0,0.18044625647846568
2018-01-09 01:00:00+08:00,8.0,13.961099509414563,0.0,0.0,71742.137828155,0.0,0,0.18044625647846568
2018-01-09 02:00:00+08:00,7.5,18.961099509414563,0.0,0.0,12342.137828154993,0.0,0,0.18044625647846568
2018-01-09 03:00:00+08:00,7.7,13.961099509414563,0.0,0.0,71742.137828155,0.0,0,0.18044625647846568
2018-01-09 04:00:00+08:00,7.8,18.961099509414563,0.0,0.0,12342.137828154993,0.0,0,0.18044625647846568
2018-01-09 05:00:00+08:00,8.0,13.961099509414563,0.0,0.0,71742.137828155,0.0,0,0.18044625647846568
2018-01-09 06:00:00+08:00,8.2,18.961099509414563,0.0,0.0,12342.137828154993,0.0,0,0.18044625647846568
2018-01-09 07:00:00+08:00,8.3,13.961099509414563,0.0,0.0,71742.137828155,0.0,0,0.18044625647846568
2018-01-09 08:00:00+08:00,8.5,18.961099509414563,2613.587439814567,0.0,12342.137828154993,6.655013865321013,1,0.18574939110418967
2018-01-09 09:00:00+08:00,8.2,13.961099509414563,10377.88040248694,0.0,71742.137828155,29.825638317292565,1,0.19176044600829395
2018-01-09 10:00:00+08:00,7.8,18.961099509414563,14302.445778126701,0.0,12342.137828154993,35.39484789937021,1,0.19266164928774515
2018-01-09 11:00:00+08:00,7.5,13.961099509414563,18537.150198740874,0.0,71742.137828155,33.52746243414666,1,0.19236921824525766
2018-01-09 12:00:00+08:00,7.6,18.961099509414563,21132.59193161415,0.0,12342.137828154993,34.57415835827054,1,0.1925342341944355
2018-01-09 13:00:00+08:00,7.7,13.961099509414563,14740.931027559936,0.0,71742.137828155,23.121611715120217,1,0.1905297341769727
2018-01-09 14:00:00+08:00,7.8,18.961099509414563,8811.511981396576,0.0,12342.137828154993,13.743801350962823,1,0.18833039764807075
2018-01-09 15:00:00+08:00,8.4,13.961099509414563,4436.484585897849,0.0,71742.137828155,8.097163764089325,1,0.18640452287567486
2018-01-09 16:00:00+08:00,8.9,18.961099509414563,2740.7196041319066,0.0,12342.137828154993,5.437792300162873,1,0.18510185799305742
2018-01-09 17:00:00+08:00,9.5,13.961099509414563,1100.4682761290444,0.0,71742.137828155,2.592539884315022,1,0.18291894826230554
2018-01-09 18:00:00+08:00,9.6,18.961099509414563,323.41330963054025,0.0,12342.137828154993,1.2667889970907473,1,0.1810309344975552
2018-01-09 19:00:00+08:00,9.8,13.961099509414563,0.0,0.0,71742.137828155,0.0,1,0.18044625647846568
2018-01-09 20:00:00+08:00,9.9,18.961099509414563,0.0,0.0,12342.137828154993,0.0,1,0.18044625647846568
2018-01-09 21:00:00+08:00,10.2,13.961099509414563,0.0,0.0,71742.137828155,0.0,1,0.18044625647846568
2018-01-09 22:00:00+08:00,10.5,18.961099509414563,0.0,0.0,12342.137828154993,0.0,0,0.18044625647846568
2018-01-09 23:00:00+08:00,10.8,13.961099509414563,0.0,0.0,71742.137828155,0.0,0,0.18044625647846568
2018-01-10 00:00:00+08:00,11.0,18.961099509414563,0.0,0.0,12342.137828154993,0.0,0,0.18044625647846568
2018-01-10 01:00:00+08:00,11.1,13.961099509414563,0.0,0.0,71742.137828155,0.0,0,0.18044625647846568
2018-01-10 02:00:00+08:00,11.3,18.961099509414563,0.0,0.0,12342.137828154993,0.0,0,0.18044625647846568
2018-01-10 03:00:00+08:00,11.1,13.961099509414563,0.0,0.0,71742.137828155,0.0,0,0.18044625647846568
2018-01-10 04:00:00+08:00,11.0,18.961099509414563,0.0,0.0,12342.137828154993,0.0,0,0.18044625647846568
2018-01-10 05:00:00+08:00,10.8,13.961099509414563,0.0,0.0,71742.137828155,0.0,0,0.18044625647846568
2018-01-10 06:00:00+08:00,10.9,18.961099509414563,0.0,0.0,12342.137828154993,0.0,0,0.18044625647846568
